Start,Value,End,Pollutant,Unit
2022-12-24 15:00:00,4.8,2022-12-24 16:00:00,6001,ug.m-3
2022-12-24 16:00:00,2.79,2022-12-24 17:00:00,6001,ug.m-3
2022-12-24 17:00:00,3.25,2022-12-24 18:00:00,6001,ug.m-3
2022-12-24 18:00:00,3.61,2022-12-24 19:00:00,6001,ug.m-3
2022-12-24 19:00:00,5.23,2022-12-24 20:00:00,6001,ug.m-3
2022-12-24 20:00:00,9.16,2022-12-24 21:00:00,6001,ug.m-3
2022-12-24 21:00:00,10.5,2022-12-24 22:00:00,6001,ug.m-3
2022-12-24 22:00:00,10.39,2022-12-24 23:00:00,6001,ug.m-3
2022-12-24 23:00:00,9.47,2022-12-25 00:00:00,6001,ug.m-3
2022-12-25 00:00:00,8.48,2022-12-25 01:00:00,6001,ug.m-3
2022-12-25 01:00:00,5.28,2022-12-25 02:00:00,6001,ug.m-3
2022-12-25 02:00:00,5.9,2022-12-25 03:00:00,6001,ug.m-3
2022-12-25 03:00:00,7.13,2022-12-25 04:00:00,6001,ug.m-3
2022-12-25 04:00:00,5.87,2022-12-25 05:00:00,6001,ug.m-3
2022-12-25 05:00:00,4.35,2022-12-25 06:00:00,6001,ug.m-3
2022-12-25 06:00:00,4.38,2022-12-25 07:00:00,6001,ug.m-3
2022-12-25 07:00:00,3.69,2022-12-25 08:00:00,6001,ug.m-3
2022-12-25 08:00:00,3.46,2022-12-25 09:00:00,6001,ug.m-3
2022-12-25 09:00:00,3.1,2022-12-25 10:00:00,6001,ug.m-3
2022-12-25 10:00:00,4.04,2022-12-25 11:00:00,6001,ug.m-3
2022-12-25 11:00:00,5.15,2022-12-25 12:00:00,6001,ug.m-3
2022-12-25 12:00:00,4.98,2022-12-25 13:00:00,6001,ug.m-3
2022-12-25 13:00:00,4.52,2022-12-25 14:00:00,6001,ug.m-3
2022-12-25 14:00:00,8.63,2022-12-25 15:00:00,6001,ug.m-3
2022-12-25 15:00:00,10.12,2022-12-25 16:00:00,6001,ug.m-3
2022-12-25 16:00:00,9.69,2022-12-25 17:00:00,6001,ug.m-3
2022-12-25 17:00:00,10.47,2022-12-25 18:00:00,6001,ug.m-3
2022-12-25 18:00:00,10.47,2022-12-25 19:00:00,6001,ug.m-3
2022-12-25 19:00:00,11.89,2022-12-25 20:00:00,6001,ug.m-3
2022-12-25 20:00:00,12.05,2022-12-25 21:00:00,6001,ug.m-3
2022-12-25 21:00:00,11.13,2022-12-25 22:00:00,6001,ug.m-3
2022-12-25 22:00:00,11.95,2022-12-25 23:00:00,6001,ug.m-3
2022-12-25 23:00:00,13.08,2022-12-26 00:00:00,6001,ug.m-3
2022-12-26 00:00:00,13.57,2022-12-26 01:00:00,6001,ug.m-3
2022-12-26 01:00:00,12.73,2022-12-26 02:00:00,6001,ug.m-3
2022-12-26 02:00:00,11.03,2022-12-26 03:00:00,6001,ug.m-3
2022-12-26 03:00:00,10.14,2022-12-26 04:00:00,6001,ug.m-3
2022-12-26 04:00:00,7.7,2022-12-26 05:00:00,6001,ug.m-3
2022-12-26 05:00:00,5.73,2022-12-26 06:00:00,6001,ug.m-3
2022-12-26 06:00:00,5.58,2022-12-26 07:00:00,6001,ug.m-3
2022-12-26 07:00:00,7.21,2022-12-26 08:00:00,6001,ug.m-3
2022-12-26 08:00:00,7.2,2022-12-26 09:00:00,6001,ug.m-3
2022-12-26 09:00:00,6.48,2022-12-26 10:00:00,6001,ug.m-3
2022-12-26 10:00:00,6.09,2022-12-26 11:00:00,6001,ug.m-3
2022-12-26 11:00:00,5.86,2022-12-26 12:00:00,6001,ug.m-3
2022-12-26 12:00:00,7.59,2022-12-26 13:00:00,6001,ug.m-3
2022-12-26 13:00:00,8.73,2022-12-26 14:00:00,6001,ug.m-3
2022-12-26 14:00:00,10.53,2022-12-26 15:00:00,6001,ug.m-3
2022-12-26 15:00:00,11.57,2022-12-26 16:00:00,6001,ug.m-3
2022-12-26 16:00:00,9.75,2022-12-26 17:00:00,6001,ug.m-3
2022-12-26 17:00:00,9.71,2022-12-26 18:00:00,6001,ug.m-3
2022-12-26 18:00:00,9.11,2022-12-26 19:00:00,6001,ug.m-3
2022-12-26 19:00:00,11.45,2022-12-26 20:00:00,6001,ug.m-3
2022-12-26 20:00:00,15.08,2022-12-26 21:00:00,6001,ug.m-3
2022-12-26 21:00:00,18.13,2022-12-26 22:00:00,6001,ug.m-3
2022-12-26 22:00:00,19.55,2022-12-26 23:00:00,6001,ug.m-3
2022-12-26 23:00:00,17.77,2022-12-27 00:00:00,6001,ug.m-3
2022-12-27 00:00:00,18.01,2022-12-27 01:00:00,6001,ug.m-3
2022-12-27 01:00:00,18.97,2022-12-27 02:00:00,6001,ug.m-3
2022-12-27 02:00:00,17.11,2022-12-27 03:00:00,6001,ug.m-3
2022-12-27 03:00:00,14.43,2022-12-27 04:00:00,6001,ug.m-3
2022-12-27 04:00:00,14.05,2022-12-27 05:00:00,6001,ug.m-3
2022-12-27 05:00:00,13.56,2022-12-27 06:00:00,6001,ug.m-3
2022-12-27 06:00:00,12.83,2022-12-27 07:00:00,6001,ug.m-3
2022-12-27 07:00:00,12.61,2022-12-27 08:00:00,6001,ug.m-3
2022-12-27 08:00:00,12.64,2022-12-27 09:00:00,6001,ug.m-3
2022-12-27 09:00:00,13.36,2022-12-27 10:00:00,6001,ug.m-3
2022-12-27 10:00:00,13.24,2022-12-27 11:00:00,6001,ug.m-3
2022-12-27 11:00:00,15.18,2022-12-27 12:00:00,6001,ug.m-3
2022-12-27 12:00:00,16.6,2022-12-27 13:00:00,6001,ug.m-3
2022-12-27 13:00:00,14.94,2022-12-27 14:00:00,6001,ug.m-3
2022-12-27 14:00:00,16.03,2022-12-27 15:00:00,6001,ug.m-3
2022-12-27 15:00:00,15.37,2022-12-27 16:00:00,6001,ug.m-3
2022-12-27 16:00:00,-999.0,2022-12-27 17:00:00,6001,ug.m-3
2022-12-27 17:00:00,-999.0,2022-12-27 18:00:00,6001,ug.m-3
2022-12-27 18:00:00,-999.0,2022-12-27 19:00:00,6001,ug.m-3
2022-12-27 19:00:00,-999.0,2022-12-27 20:00:00,6001,ug.m-3
2022-12-27 20:00:00,-999.0,2022-12-27 21:00:00,6001,ug.m-3
2022-12-27 21:00:00,-999.0,2022-12-27 22:00:00,6001,ug.m-3
2022-12-27 22:00:00,-999.0,2022-12-27 23:00:00,6001,ug.m-3
2022-12-27 23:00:00,-999.0,2022-12-28 00:00:00,6001,ug.m-3
2022-12-28 00:00:00,-999.0,2022-12-28 01:00:00,6001,ug.m-3
2022-12-28 01:00:00,-999.0,2022-12-28 02:00:00,6001,ug.m-3
2022-12-28 02:00:00,-999.0,2022-12-28 03:00:00,6001,ug.m-3
2022-12-28 03:00:00,-999.0,2022-12-28 04:00:00,6001,ug.m-3
2022-12-28 04:00:00,-999.0,2022-12-28 05:00:00,6001,ug.m-3
2022-12-28 05:00:00,-999.0,2022-12-28 06:00:00,6001,ug.m-3
2022-12-28 06:00:00,-999.0,2022-12-28 07:00:00,6001,ug.m-3
2022-12-28 07:00:00,-999.0,2022-12-28 08:00:00,6001,ug.m-3
2022-12-28 08:00:00,-999.0,2022-12-28 09:00:00,6001,ug.m-3
2022-12-28 09:00:00,-999.0,2022-12-28 10:00:00,6001,ug.m-3
2022-12-28 10:00:00,-999.0,2022-12-28 11:00:00,6001,ug.m-3
2022-12-28 11:00:00,-999.0,2022-12-28 12:00:00,6001,ug.m-3
2022-12-28 12:00:00,-999.0,2022-12-28 13:00:00,6001,ug.m-3
2022-12-28 13:00:00,-999.0,2022-12-28 14:00:00,6001,ug.m-3
2022-12-28 14:00:00,-999.0,2022-12-28 15:00:00,6001,ug.m-3
2022-12-28 15:00:00,-999.0,2022-12-28 16:00:00,6001,ug.m-3
2022-12-28 16:00:00,-999.0,2022-12-28 17:00:00,6001,ug.m-3
2022-12-28 17:00:00,-999.0,2022-12-28 18:00:00,6001,ug.m-3
2022-12-28 18:00:00,-999.0,2022-12-28 19:00:00,6001,ug.m-3
2022-12-28 19:00:00,6.93,2022-12-28 20:00:00,6001,ug.m-3
2022-12-28 20:00:00,8.64,2022-12-28 21:00:00,6001,ug.m-3
2022-12-28 21:00:00,9.88,2022-12-28 22:00:00,6001,ug.m-3
2022-12-28 22:00:00,10.29,2022-12-28 23:00:00,6001,ug.m-3
2022-12-28 23:00:00,9.3,2022-12-29 00:00:00,6001,ug.m-3
2022-12-29 00:00:00,9.82,2022-12-29 01:00:00,6001,ug.m-3
2022-12-29 01:00:00,10.71,2022-12-29 02:00:00,6001,ug.m-3
2022-12-29 02:00:00,10.43,2022-12-29 03:00:00,6001,ug.m-3
2022-12-29 03:00:00,10.7,2022-12-29 04:00:00,6001,ug.m-3
2022-12-29 04:00:00,11.4,2022-12-29 05:00:00,6001,ug.m-3
2022-12-29 05:00:00,12.12,2022-12-29 06:00:00,6001,ug.m-3
2022-12-29 06:00:00,12.19,2022-12-29 07:00:00,6001,ug.m-3
2022-12-29 07:00:00,13.04,2022-12-29 08:00:00,6001,ug.m-3
2022-12-29 08:00:00,16.25,2022-12-29 09:00:00,6001,ug.m-3
2022-12-29 09:00:00,17.6,2022-12-29 10:00:00,6001,ug.m-3
2022-12-29 10:00:00,19.44,2022-12-29 11:00:00,6001,ug.m-3
2022-12-29 11:00:00,19.97,2022-12-29 12:00:00,6001,ug.m-3
2022-12-29 12:00:00,20.38,2022-12-29 13:00:00,6001,ug.m-3
2022-12-29 13:00:00,17.22,2022-12-29 14:00:00,6001,ug.m-3
2022-12-29 14:00:00,15.33,2022-12-29 15:00:00,6001,ug.m-3
2022-12-29 15:00:00,13.29,2022-12-29 16:00:00,6001,ug.m-3
2022-12-29 16:00:00,14.2,2022-12-29 17:00:00,6001,ug.m-3
2022-12-29 17:00:00,18.15,2022-12-29 18:00:00,6001,ug.m-3
2022-12-29 18:00:00,21.61,2022-12-29 19:00:00,6001,ug.m-3
2022-12-29 19:00:00,21.77,2022-12-29 20:00:00,6001,ug.m-3
2022-12-29 20:00:00,16.92,2022-12-29 21:00:00,6001,ug.m-3
2022-12-29 21:00:00,12.09,2022-12-29 22:00:00,6001,ug.m-3
2022-12-29 22:00:00,9.16,2022-12-29 23:00:00,6001,ug.m-3
2022-12-29 23:00:00,8.4,2022-12-30 00:00:00,6001,ug.m-3
2022-12-30 00:00:00,6.34,2022-12-30 01:00:00,6001,ug.m-3
2022-12-30 01:00:00,4.49,2022-12-30 02:00:00,6001,ug.m-3
2022-12-30 02:00:00,5.15,2022-12-30 03:00:00,6001,ug.m-3
2022-12-30 03:00:00,4.44,2022-12-30 04:00:00,6001,ug.m-3
2022-12-30 04:00:00,5.21,2022-12-30 05:00:00,6001,ug.m-3
2022-12-30 05:00:00,5.95,2022-12-30 06:00:00,6001,ug.m-3
2022-12-30 06:00:00,5.79,2022-12-30 07:00:00,6001,ug.m-3
2022-12-30 07:00:00,6.3,2022-12-30 08:00:00,6001,ug.m-3
2022-12-30 08:00:00,8.37,2022-12-30 09:00:00,6001,ug.m-3
2022-12-30 09:00:00,11.32,2022-12-30 10:00:00,6001,ug.m-3
2022-12-30 10:00:00,12.45,2022-12-30 11:00:00,6001,ug.m-3
2022-12-30 11:00:00,12.83,2022-12-30 12:00:00,6001,ug.m-3
2022-12-30 12:00:00,12.73,2022-12-30 13:00:00,6001,ug.m-3
2022-12-30 13:00:00,9.49,2022-12-30 14:00:00,6001,ug.m-3
2022-12-30 14:00:00,5.78,2022-12-30 15:00:00,6001,ug.m-3
2022-12-30 15:00:00,2.91,2022-12-30 16:00:00,6001,ug.m-3
2022-12-30 16:00:00,1.24,2022-12-30 17:00:00,6001,ug.m-3
2022-12-30 17:00:00,1.71,2022-12-30 18:00:00,6001,ug.m-3
2022-12-30 18:00:00,6.36,2022-12-30 19:00:00,6001,ug.m-3
2022-12-30 19:00:00,10.47,2022-12-30 20:00:00,6001,ug.m-3
2022-12-30 20:00:00,10.96,2022-12-30 21:00:00,6001,ug.m-3
2022-12-30 21:00:00,10.5,2022-12-30 22:00:00,6001,ug.m-3
2022-12-30 22:00:00,10.47,2022-12-30 23:00:00,6001,ug.m-3
2022-12-30 23:00:00,8.6,2022-12-31 00:00:00,6001,ug.m-3
2022-12-31 00:00:00,7.29,2022-12-31 01:00:00,6001,ug.m-3
2022-12-31 01:00:00,6.76,2022-12-31 02:00:00,6001,ug.m-3
2022-12-31 02:00:00,6.22,2022-12-31 03:00:00,6001,ug.m-3
2022-12-31 03:00:00,6.28,2022-12-31 04:00:00,6001,ug.m-3
2022-12-31 04:00:00,7.96,2022-12-31 05:00:00,6001,ug.m-3
2022-12-31 05:00:00,7.75,2022-12-31 06:00:00,6001,ug.m-3
2022-12-31 06:00:00,7.68,2022-12-31 07:00:00,6001,ug.m-3
2022-12-31 07:00:00,6.28,2022-12-31 08:00:00,6001,ug.m-3
2022-12-31 08:00:00,5.12,2022-12-31 09:00:00,6001,ug.m-3
2022-12-31 09:00:00,4.76,2022-12-31 10:00:00,6001,ug.m-3
2022-12-31 10:00:00,6.28,2022-12-31 11:00:00,6001,ug.m-3
2022-12-31 11:00:00,6.74,2022-12-31 12:00:00,6001,ug.m-3
2022-12-31 12:00:00,6.63,2022-12-31 13:00:00,6001,ug.m-3
2022-12-31 13:00:00,6.76,2022-12-31 14:00:00,6001,ug.m-3
2022-12-31 14:00:00,6.07,2022-12-31 15:00:00,6001,ug.m-3
2022-12-31 15:00:00,5.09,2022-12-31 16:00:00,6001,ug.m-3
2022-12-31 16:00:00,2.71,2022-12-31 17:00:00,6001,ug.m-3
2022-12-31 17:00:00,3.49,2022-12-31 18:00:00,6001,ug.m-3
2022-12-31 18:00:00,5.52,2022-12-31 19:00:00,6001,ug.m-3
2022-12-31 19:00:00,7.95,2022-12-31 20:00:00,6001,ug.m-3
2022-12-31 20:00:00,10.82,2022-12-31 21:00:00,6001,ug.m-3
2022-12-31 21:00:00,12.38,2022-12-31 22:00:00,6001,ug.m-3
2022-12-31 22:00:00,13.96,2022-12-31 23:00:00,6001,ug.m-3
2022-12-31 23:00:00,12.29,2023-01-01 00:00:00,6001,ug.m-3
2023-01-01 00:00:00,11.06,2023-01-01 01:00:00,6001,ug.m-3
2023-01-01 01:00:00,8.49,2023-01-01 02:00:00,6001,ug.m-3
2023-01-01 02:00:00,6.6,2023-01-01 03:00:00,6001,ug.m-3
2023-01-01 03:00:00,6.56,2023-01-01 04:00:00,6001,ug.m-3
2023-01-01 04:00:00,6.91,2023-01-01 05:00:00,6001,ug.m-3
2023-01-01 05:00:00,6.98,2023-01-01 06:00:00,6001,ug.m-3
2023-01-01 06:00:00,6.26,2023-01-01 07:00:00,6001,ug.m-3
2023-01-01 07:00:00,6.38,2023-01-01 08:00:00,6001,ug.m-3
2023-01-01 08:00:00,7.04,2023-01-01 09:00:00,6001,ug.m-3
2023-01-01 09:00:00,8.48,2023-01-01 10:00:00,6001,ug.m-3
2023-01-01 10:00:00,8.65,2023-01-01 11:00:00,6001,ug.m-3
2023-01-01 11:00:00,8.27,2023-01-01 12:00:00,6001,ug.m-3
2023-01-01 12:00:00,9.35,2023-01-01 13:00:00,6001,ug.m-3
2023-01-01 13:00:00,10.28,2023-01-01 14:00:00,6001,ug.m-3
2023-01-01 14:00:00,9.16,2023-01-01 15:00:00,6001,ug.m-3
2023-01-01 15:00:00,7.81,2023-01-01 16:00:00,6001,ug.m-3
2023-01-01 16:00:00,8.84,2023-01-01 17:00:00,6001,ug.m-3
2023-01-01 17:00:00,9.01,2023-01-01 18:00:00,6001,ug.m-3
2023-01-01 18:00:00,8.88,2023-01-01 19:00:00,6001,ug.m-3
2023-01-01 19:00:00,8.2,2023-01-01 20:00:00,6001,ug.m-3
2023-01-01 20:00:00,9.41,2023-01-01 21:00:00,6001,ug.m-3
2023-01-01 21:00:00,14.56,2023-01-01 22:00:00,6001,ug.m-3
2023-01-01 22:00:00,19.05,2023-01-01 23:00:00,6001,ug.m-3
2023-01-01 23:00:00,16.0,2023-01-02 00:00:00,6001,ug.m-3
2023-01-02 00:00:00,12.48,2023-01-02 01:00:00,6001,ug.m-3
2023-01-02 01:00:00,6.17,2023-01-02 02:00:00,6001,ug.m-3
2023-01-02 02:00:00,6.67,2023-01-02 03:00:00,6001,ug.m-3
2023-01-02 03:00:00,7.54,2023-01-02 04:00:00,6001,ug.m-3
2023-01-02 04:00:00,8.6,2023-01-02 05:00:00,6001,ug.m-3
2023-01-02 05:00:00,9.24,2023-01-02 06:00:00,6001,ug.m-3
2023-01-02 06:00:00,9.75,2023-01-02 07:00:00,6001,ug.m-3
2023-01-02 07:00:00,9.79,2023-01-02 08:00:00,6001,ug.m-3
2023-01-02 08:00:00,10.33,2023-01-02 09:00:00,6001,ug.m-3
2023-01-02 09:00:00,10.12,2023-01-02 10:00:00,6001,ug.m-3
2023-01-02 10:00:00,9.75,2023-01-02 11:00:00,6001,ug.m-3
2023-01-02 11:00:00,10.25,2023-01-02 12:00:00,6001,ug.m-3
2023-01-02 12:00:00,10.3,2023-01-02 13:00:00,6001,ug.m-3
2023-01-02 13:00:00,11.02,2023-01-02 14:00:00,6001,ug.m-3
2023-01-02 14:00:00,11.2,2023-01-02 15:00:00,6001,ug.m-3
2023-01-02 15:00:00,11.61,2023-01-02 16:00:00,6001,ug.m-3
2023-01-02 16:00:00,9.8,2023-01-02 17:00:00,6001,ug.m-3
2023-01-02 17:00:00,9.09,2023-01-02 18:00:00,6001,ug.m-3
2023-01-02 18:00:00,8.36,2023-01-02 19:00:00,6001,ug.m-3
2023-01-02 19:00:00,8.15,2023-01-02 20:00:00,6001,ug.m-3
2023-01-02 20:00:00,6.99,2023-01-02 21:00:00,6001,ug.m-3
2023-01-02 21:00:00,6.1,2023-01-02 22:00:00,6001,ug.m-3
2023-01-02 22:00:00,5.0,2023-01-02 23:00:00,6001,ug.m-3
2023-01-02 23:00:00,3.56,2023-01-03 00:00:00,6001,ug.m-3
2023-01-03 00:00:00,1.73,2023-01-03 01:00:00,6001,ug.m-3
2023-01-03 01:00:00,1.0,2023-01-03 02:00:00,6001,ug.m-3
2023-01-03 02:00:00,1.08,2023-01-03 03:00:00,6001,ug.m-3
2023-01-03 03:00:00,1.01,2023-01-03 04:00:00,6001,ug.m-3
2023-01-03 04:00:00,1.25,2023-01-03 05:00:00,6001,ug.m-3
2023-01-03 05:00:00,1.02,2023-01-03 06:00:00,6001,ug.m-3
2023-01-03 06:00:00,1.73,2023-01-03 07:00:00,6001,ug.m-3
2023-01-03 07:00:00,2.01,2023-01-03 08:00:00,6001,ug.m-3
2023-01-03 08:00:00,3.21,2023-01-03 09:00:00,6001,ug.m-3
2023-01-03 09:00:00,5.46,2023-01-03 10:00:00,6001,ug.m-3
2023-01-03 10:00:00,4.81,2023-01-03 11:00:00,6001,ug.m-3
2023-01-03 11:00:00,3.75,2023-01-03 12:00:00,6001,ug.m-3
2023-01-03 12:00:00,3.11,2023-01-03 13:00:00,6001,ug.m-3
2023-01-03 13:00:00,4.4,2023-01-03 14:00:00,6001,ug.m-3
2023-01-03 14:00:00,4.17,2023-01-03 15:00:00,6001,ug.m-3
2023-01-03 15:00:00,2.68,2023-01-03 16:00:00,6001,ug.m-3
2023-01-03 16:00:00,2.38,2023-01-03 17:00:00,6001,ug.m-3
2023-01-03 17:00:00,5.42,2023-01-03 18:00:00,6001,ug.m-3
2023-01-03 18:00:00,7.38,2023-01-03 19:00:00,6001,ug.m-3
2023-01-03 19:00:00,6.72,2023-01-03 20:00:00,6001,ug.m-3
2023-01-03 20:00:00,8.63,2023-01-03 21:00:00,6001,ug.m-3
2023-01-03 21:00:00,8.72,2023-01-03 22:00:00,6001,ug.m-3
2023-01-03 22:00:00,9.65,2023-01-03 23:00:00,6001,ug.m-3
2023-01-03 23:00:00,10.57,2023-01-04 00:00:00,6001,ug.m-3
2023-01-04 00:00:00,11.84,2023-01-04 01:00:00,6001,ug.m-3
2023-01-04 01:00:00,12.7,2023-01-04 02:00:00,6001,ug.m-3
2023-01-04 02:00:00,11.45,2023-01-04 03:00:00,6001,ug.m-3
2023-01-04 03:00:00,11.37,2023-01-04 04:00:00,6001,ug.m-3
2023-01-04 04:00:00,10.53,2023-01-04 05:00:00,6001,ug.m-3
2023-01-04 05:00:00,11.59,2023-01-04 06:00:00,6001,ug.m-3
2023-01-04 06:00:00,10.97,2023-01-04 07:00:00,6001,ug.m-3
2023-01-04 07:00:00,10.96,2023-01-04 08:00:00,6001,ug.m-3
2023-01-04 08:00:00,8.96,2023-01-04 09:00:00,6001,ug.m-3
2023-01-04 09:00:00,9.82,2023-01-04 10:00:00,6001,ug.m-3
2023-01-04 10:00:00,11.69,2023-01-04 11:00:00,6001,ug.m-3
2023-01-04 11:00:00,9.38,2023-01-04 12:00:00,6001,ug.m-3
2023-01-04 12:00:00,7.44,2023-01-04 13:00:00,6001,ug.m-3
2023-01-04 13:00:00,5.01,2023-01-04 14:00:00,6001,ug.m-3
2023-01-04 14:00:00,4.05,2023-01-04 15:00:00,6001,ug.m-3
2023-01-04 15:00:00,4.1,2023-01-04 16:00:00,6001,ug.m-3
2023-01-04 16:00:00,4.09,2023-01-04 17:00:00,6001,ug.m-3
2023-01-04 17:00:00,3.46,2023-01-04 18:00:00,6001,ug.m-3
2023-01-04 18:00:00,5.95,2023-01-04 19:00:00,6001,ug.m-3
2023-01-04 19:00:00,13.04,2023-01-04 20:00:00,6001,ug.m-3
2023-01-04 20:00:00,16.62,2023-01-04 21:00:00,6001,ug.m-3
2023-01-04 21:00:00,16.82,2023-01-04 22:00:00,6001,ug.m-3
2023-01-04 22:00:00,14.59,2023-01-04 23:00:00,6001,ug.m-3
2023-01-04 23:00:00,10.92,2023-01-05 00:00:00,6001,ug.m-3
2023-01-05 00:00:00,7.87,2023-01-05 01:00:00,6001,ug.m-3
2023-01-05 01:00:00,8.2,2023-01-05 02:00:00,6001,ug.m-3
2023-01-05 02:00:00,8.79,2023-01-05 03:00:00,6001,ug.m-3
2023-01-05 03:00:00,7.8,2023-01-05 04:00:00,6001,ug.m-3
2023-01-05 04:00:00,7.82,2023-01-05 05:00:00,6001,ug.m-3
2023-01-05 05:00:00,7.16,2023-01-05 06:00:00,6001,ug.m-3
2023-01-05 06:00:00,5.71,2023-01-05 07:00:00,6001,ug.m-3
2023-01-05 07:00:00,5.94,2023-01-05 08:00:00,6001,ug.m-3
2023-01-05 08:00:00,6.79,2023-01-05 09:00:00,6001,ug.m-3
2023-01-05 09:00:00,7.82,2023-01-05 10:00:00,6001,ug.m-3
2023-01-05 10:00:00,8.33,2023-01-05 11:00:00,6001,ug.m-3
2023-01-05 11:00:00,9.25,2023-01-05 12:00:00,6001,ug.m-3
2023-01-05 12:00:00,10.11,2023-01-05 13:00:00,6001,ug.m-3
2023-01-05 13:00:00,15.17,2023-01-05 14:00:00,6001,ug.m-3
2023-01-05 14:00:00,18.94,2023-01-05 15:00:00,6001,ug.m-3
2023-01-05 15:00:00,20.12,2023-01-05 16:00:00,6001,ug.m-3
2023-01-05 16:00:00,17.73,2023-01-05 17:00:00,6001,ug.m-3
2023-01-05 17:00:00,13.77,2023-01-05 18:00:00,6001,ug.m-3
2023-01-05 18:00:00,11.76,2023-01-05 19:00:00,6001,ug.m-3
2023-01-05 19:00:00,8.37,2023-01-05 20:00:00,6001,ug.m-3
2023-01-05 20:00:00,5.7,2023-01-05 21:00:00,6001,ug.m-3
2023-01-05 21:00:00,4.79,2023-01-05 22:00:00,6001,ug.m-3
2023-01-05 22:00:00,3.88,2023-01-05 23:00:00,6001,ug.m-3
2023-01-05 23:00:00,1.92,2023-01-06 00:00:00,6001,ug.m-3
2023-01-06 00:00:00,2.2,2023-01-06 01:00:00,6001,ug.m-3
2023-01-06 01:00:00,2.1,2023-01-06 02:00:00,6001,ug.m-3
2023-01-06 02:00:00,2.15,2023-01-06 03:00:00,6001,ug.m-3
2023-01-06 03:00:00,2.9,2023-01-06 04:00:00,6001,ug.m-3
2023-01-06 04:00:00,4.0,2023-01-06 05:00:00,6001,ug.m-3
2023-01-06 05:00:00,4.19,2023-01-06 06:00:00,6001,ug.m-3
2023-01-06 06:00:00,5.9,2023-01-06 07:00:00,6001,ug.m-3
2023-01-06 07:00:00,6.55,2023-01-06 08:00:00,6001,ug.m-3
2023-01-06 08:00:00,4.49,2023-01-06 09:00:00,6001,ug.m-3
2023-01-06 09:00:00,3.54,2023-01-06 10:00:00,6001,ug.m-3
2023-01-06 10:00:00,2.76,2023-01-06 11:00:00,6001,ug.m-3
2023-01-06 11:00:00,4.15,2023-01-06 12:00:00,6001,ug.m-3
2023-01-06 12:00:00,7.24,2023-01-06 13:00:00,6001,ug.m-3
2023-01-06 13:00:00,9.77,2023-01-06 14:00:00,6001,ug.m-3
2023-01-06 14:00:00,-999.0,2023-01-06 15:00:00,6001,ug.m-3
2023-01-06 15:00:00,-999.0,2023-01-06 16:00:00,6001,ug.m-3
2023-01-06 16:00:00,-999.0,2023-01-06 17:00:00,6001,ug.m-3
2023-01-06 17:00:00,-999.0,2023-01-06 18:00:00,6001,ug.m-3
2023-01-06 18:00:00,-999.0,2023-01-06 19:00:00,6001,ug.m-3
2023-01-06 19:00:00,-999.0,2023-01-06 20:00:00,6001,ug.m-3
2023-01-06 20:00:00,-999.0,2023-01-06 21:00:00,6001,ug.m-3
2023-01-06 21:00:00,-999.0,2023-01-06 22:00:00,6001,ug.m-3
2023-01-06 22:00:00,-999.0,2023-01-06 23:00:00,6001,ug.m-3
2023-01-06 23:00:00,-999.0,2023-01-07 00:00:00,6001,ug.m-3
2023-01-07 00:00:00,-999.0,2023-01-07 01:00:00,6001,ug.m-3
2023-01-07 01:00:00,-999.0,2023-01-07 02:00:00,6001,ug.m-3
2023-01-07 02:00:00,-999.0,2023-01-07 03:00:00,6001,ug.m-3
2023-01-07 03:00:00,-999.0,2023-01-07 04:00:00,6001,ug.m-3
2023-01-07 04:00:00,-999.0,2023-01-07 05:00:00,6001,ug.m-3
2023-01-07 05:00:00,-999.0,2023-01-07 06:00:00,6001,ug.m-3
2023-01-07 06:00:00,-999.0,2023-01-07 07:00:00,6001,ug.m-3
2023-01-07 07:00:00,-999.0,2023-01-07 08:00:00,6001,ug.m-3
2023-01-07 08:00:00,-999.0,2023-01-07 09:00:00,6001,ug.m-3
2023-01-07 09:00:00,-999.0,2023-01-07 10:00:00,6001,ug.m-3
2023-01-07 10:00:00,-999.0,2023-01-07 11:00:00,6001,ug.m-3
2023-01-07 11:00:00,-999.0,2023-01-07 12:00:00,6001,ug.m-3
2023-01-07 12:00:00,-999.0,2023-01-07 13:00:00,6001,ug.m-3
2023-01-07 13:00:00,-999.0,2023-01-07 14:00:00,6001,ug.m-3
2023-01-07 14:00:00,-999.0,2023-01-07 15:00:00,6001,ug.m-3
2023-01-07 15:00:00,-999.0,2023-01-07 16:00:00,6001,ug.m-3
2023-01-07 16:00:00,-999.0,2023-01-07 17:00:00,6001,ug.m-3
2023-01-07 17:00:00,-999.0,2023-01-07 18:00:00,6001,ug.m-3
2023-01-07 18:00:00,-999.0,2023-01-07 19:00:00,6001,ug.m-3
2023-01-07 19:00:00,-999.0,2023-01-07 20:00:00,6001,ug.m-3
2023-01-07 20:00:00,-999.0,2023-01-07 21:00:00,6001,ug.m-3
2023-01-07 21:00:00,-999.0,2023-01-07 22:00:00,6001,ug.m-3
2023-01-07 22:00:00,-999.0,2023-01-07 23:00:00,6001,ug.m-3
2023-01-07 23:00:00,-999.0,2023-01-08 00:00:00,6001,ug.m-3
2023-01-08 00:00:00,-999.0,2023-01-08 01:00:00,6001,ug.m-3
2023-01-08 01:00:00,-999.0,2023-01-08 02:00:00,6001,ug.m-3
