Ciudad,Fecha,NDBI
Murcia,2016-11-16,0.03023062488729816
Murcia,2016-11-24,0.029281845244541763
Murcia,2016-12-02,0.03341156033344055
Murcia,2016-12-10,0.07535701260879547
Murcia,2016-12-18,0.0797167085267488
Murcia,2016-12-26,0.06811823612522708
Murcia,2017-01-01,0.055709181610359225
Murcia,2017-01-09,0.045403974977482525
Murcia,2017-01-17,0.04816331838857962
Murcia,2017-01-25,0.03655183073399357
Murcia,2017-02-02,0.04311773175922368
Murcia,2017-02-10,0.03792854237921573
Murcia,2017-02-18,0.053727788277369105
Murcia,2017-02-26,0.061403337427572625
Murcia,2017-03-06,0.06473834549900881
Murcia,2017-03-14,0.060262874555368696
Murcia,2017-03-22,0.0739369820990271
Murcia,2017-03-30,0.0755598780911319
Murcia,2017-04-07,0.07307365572010947
Murcia,2017-04-15,0.053594055207137316
Murcia,2017-04-23,0.06675530561200278
Murcia,2017-05-01,0.06835563435778234
Murcia,2017-05-09,0.08168710721211471
Murcia,2017-05-17,0.06945674423645214
Murcia,2017-05-25,0.06485269467663762
Murcia,2017-06-02,0.06288138760767926
Murcia,2017-06-10,0.06612124757259562
Murcia,2017-06-18,0.06737040346772859
Murcia,2017-06-26,0.06641196788131686
Murcia,2017-07-04,0.060567049918109184
Murcia,2017-07-12,0.059479959265133
Murcia,2017-07-20,0.058407820525589044
Murcia,2017-07-28,0.05349733513702296
Murcia,2017-08-05,0.05184012657650961
Murcia,2017-08-13,0.0433940130124531
Murcia,2017-08-21,0.0477740320283054
Murcia,2017-08-29,0.061788298633108495
Murcia,2017-09-06,0.061416599361568014
Murcia,2017-09-14,0.06888652175187651
Murcia,2017-09-22,0.06195193834700619
Murcia,2017-09-30,0.07238088762884427
Murcia,2017-10-08,0.08316899506467033
Murcia,2017-10-16,0.09091756874888657
Murcia,2017-10-24,0.07343398798236812
Murcia,2017-11-01,0.06338860187749869
Murcia,2017-11-09,0.05714056724354627
Murcia,2017-11-17,0.06857588360050078
Murcia,2017-11-25,0.047402406809301356
Murcia,2017-12-03,0.04611188991761068
Murcia,2017-12-11,0.05271009464924006
Murcia,2017-12-19,0.06802091891059814
Murcia,2017-12-27,0.05661393078787497
Murcia,2018-01-01,0.03742284969118178
Murcia,2018-01-09,0.04943951977209949
Murcia,2018-01-17,0.03888080343945511
Murcia,2018-01-25,0.048682115863542985
Murcia,2018-02-02,0.04625825356107524
Murcia,2018-02-10,0.07677516940886372
Murcia,2018-02-18,0.07490161027206615
Murcia,2018-02-26,0.07827621100172692
Murcia,2018-03-06,0.07707190359470692
Murcia,2018-03-14,0.0773790329367798
Murcia,2018-03-22,0.07639365280961478
Murcia,2018-03-30,0.05675459318695839
Murcia,2018-04-07,0.06708755143420887
Murcia,2018-04-15,0.05176392920779316
Murcia,2018-04-23,0.05025920093242344
Murcia,2018-05-01,0.04241655489816279
Murcia,2018-05-09,0.04988750031976214
Murcia,2018-05-17,0.06234294811941062
Murcia,2018-05-25,0.05841337828538393
Murcia,2018-06-02,0.056269400406454305
Murcia,2018-06-10,0.06382871650998437
Murcia,2018-06-18,0.0604709455359389
Murcia,2018-06-26,0.06659747508693498
Murcia,2018-07-04,0.06066933111653992
Murcia,2018-07-12,0.07029753592446052
Murcia,2018-07-20,0.07752172045128077
Murcia,2018-07-28,0.068022877989469
Murcia,2018-08-05,0.0484084106242022
Murcia,2018-08-13,0.036069688214151706
Murcia,2018-08-21,0.042143807030161885
Murcia,2018-08-29,0.06297141850428366
Murcia,2018-09-06,0.06298900339534526
Murcia,2018-09-14,0.06470687655045197
Murcia,2018-09-22,0.060796284998502835
Murcia,2018-09-30,0.038933408758259146
Murcia,2018-10-08,0.02871832953327338
Murcia,2018-10-16,0.02155268305910966
Murcia,2018-10-24,0.04517682221273436
Murcia,2018-11-01,0.03792386562486793
Murcia,2018-11-09,-0.008500686240035379
Murcia,2018-11-17,-0.01827610362876197
Murcia,2018-11-25,-0.00010781176512356568
Murcia,2018-12-03,0.049208574702489204
Murcia,2018-12-11,0.06839146939821143
Murcia,2018-12-19,0.0790291585152204
Murcia,2018-12-27,0.09692276752192279
Murcia,2019-01-01,0.07863873630484094
Murcia,2019-01-09,0.0705892800827645
Murcia,2019-01-17,0.06680111370392622
Murcia,2019-01-25,0.07798144535103789
Murcia,2019-02-02,0.08176114528086685
Murcia,2019-02-10,0.06679157400775425
Murcia,2019-02-18,0.07533171776684087
Murcia,2019-02-26,0.07111969531381461
Murcia,2019-03-06,0.07488966879572255
Murcia,2019-03-14,0.07174408945684192
Murcia,2019-03-22,0.057520708427337856
Murcia,2019-03-30,0.058718791755419684
Murcia,2019-04-07,0.04491703754407834
Murcia,2019-04-15,0.06375058157875609
Murcia,2019-04-23,0.060875447707508
Murcia,2019-05-01,0.06987851241908048
Murcia,2019-05-09,0.05558391065131934
Murcia,2019-05-17,0.05831192747821063
Murcia,2019-05-25,0.059576925724145934
Murcia,2019-06-02,0.07467322022987377
Murcia,2019-06-10,0.07219286815140878
Murcia,2019-06-18,0.06683390240953126
Murcia,2019-06-26,0.056667674256473066
Murcia,2019-07-04,0.05057322419102448
Murcia,2019-07-12,0.045352674187229214
Murcia,2019-07-20,0.05863324475636339
Murcia,2019-07-28,0.06746510305415623
Murcia,2019-08-05,0.0635488990408401
Murcia,2019-08-13,0.05496266446196226
Murcia,2019-08-21,0.05083747233790819
Murcia,2019-08-29,0.05755408797523668
Murcia,2019-09-06,0.047104046005634705
Murcia,2019-09-14,0.056363752127400794
Murcia,2019-09-22,0.04978858393012044
Murcia,2019-09-30,0.050138339063715544
Murcia,2019-10-08,0.04217176606832119
Murcia,2019-10-16,0.05947752383017694
Murcia,2019-10-24,0.059883412818831916
Murcia,2019-11-01,0.05605548824098804
Murcia,2019-11-09,0.02828043747801247
Murcia,2019-11-17,0.04020654388094814
Murcia,2019-11-25,0.055129907303431924
Murcia,2019-12-03,0.07011091012695249
Murcia,2019-12-11,0.05118790146965191
Murcia,2019-12-19,0.04134139916866431
Murcia,2019-12-27,0.04687760433910949
Murcia,2020-01-01,0.05502399090575144
Murcia,2020-01-09,0.05284435064706317
Murcia,2020-01-17,0.053589131579498774
Murcia,2020-01-25,0.05659844408229036
Murcia,2020-02-02,0.06440785124047693
Murcia,2020-02-10,0.055520067152526775
Murcia,2020-02-18,0.053402645889369584
Murcia,2020-02-26,0.048512877433017014
Murcia,2020-03-05,0.046426736316846955
Murcia,2020-03-13,0.04152060015976575
Murcia,2020-03-21,0.04492292037618654
Murcia,2020-03-29,0.059798172317588084
Murcia,2020-04-06,0.06126738177554475
Murcia,2020-04-14,0.0547923057744503
Murcia,2020-04-22,0.037843536744105406
Murcia,2020-04-30,0.034594415785546485
Murcia,2020-05-08,0.03336211333257764
Murcia,2020-05-16,0.04350586225030282
Murcia,2020-05-24,0.05350768536294326
Murcia,2020-06-01,0.05591983033702778
Murcia,2020-06-09,0.05385198922784267
Murcia,2020-06-17,0.05348972053725606
Murcia,2020-06-25,0.05704096241512659
Murcia,2020-07-03,0.052345430494609234
Murcia,2020-07-11,0.04484527993108422
Murcia,2020-07-19,0.04277318281311555
Murcia,2020-07-27,0.043542576714238335
Murcia,2020-08-04,0.05438082738361105
Murcia,2020-08-12,0.050636782063667674
Murcia,2020-08-20,0.048269236207041856
Murcia,2020-08-28,0.04393008927073708
Murcia,2020-09-05,0.05823037125235233
Murcia,2020-09-13,0.07454965970718508
Murcia,2020-09-21,0.06397097725239186
Murcia,2020-09-29,0.052248779142671065
Murcia,2020-10-07,0.04042321407850979
Murcia,2020-10-15,0.0455973142594969
Murcia,2020-10-23,0.05627200626731226
Murcia,2020-10-31,0.06582655380340173
Murcia,2020-11-08,0.06348724583821501
Murcia,2020-11-16,0.05494237070013532
Murcia,2020-11-24,0.05082793737114288
Murcia,2020-12-02,0.06202961767324485
Murcia,2020-12-10,0.05796895567649062
Murcia,2020-12-18,0.06571002741361524
Murcia,2020-12-26,0.06679716754730573
Murcia,2021-01-01,0.07074660923482702
Murcia,2021-01-09,0.07041568077223344
Murcia,2021-01-17,0.07378418124649944
Murcia,2021-01-25,0.08267219587469532
Murcia,2021-02-02,0.07941012321738254
Murcia,2021-02-10,0.08564123209972584
Murcia,2021-02-18,0.028465297894749535
Murcia,2021-02-26,0.029025418076054955
Murcia,2021-03-06,0.020211853600275078
Murcia,2021-03-14,0.06314339842441569
Murcia,2021-03-22,0.058988673250386446
Murcia,2021-03-30,0.031018320491045775
Murcia,2021-04-07,0.026849799225441135
Murcia,2021-04-15,-0.00010309826312251216
Murcia,2021-04-23,0.024481932471338976
Murcia,2021-05-01,0.036858433460804835
Murcia,2021-05-09,0.04556270907550092
Murcia,2021-05-17,0.04135667704184353
Murcia,2021-05-25,0.045049257198906005
Murcia,2021-06-02,0.050804762954411754
Murcia,2021-06-10,0.05567114444426544
Murcia,2021-06-18,0.05429777712353234
Murcia,2021-06-26,0.05804513560564537
Murcia,2021-07-04,0.057125620722850955
Murcia,2021-07-12,0.04322100085052332
Murcia,2021-07-20,0.050417843735774244
Murcia,2021-07-28,0.04516447066281865
Murcia,2021-08-05,0.054650971248117325
Murcia,2021-08-13,0.046809284569887366
Murcia,2021-08-21,0.04409001389283566
Murcia,2021-08-29,0.042675652482082216
Murcia,2021-09-06,0.042638485455799104
Murcia,2021-09-14,0.03640498803374125
Murcia,2021-09-22,0.0315066347317463
Murcia,2021-09-30,0.02795006346752063
Murcia,2021-10-08,0.03299720427506315
Murcia,2021-10-16,0.024373532393203157
Murcia,2021-10-24,0.025772373906876023
Murcia,2021-11-01,0.0333590058682414
Murcia,2021-11-09,0.020402810835242122
Murcia,2021-11-17,0.02312165432489464
Murcia,2021-11-25,0.031990717094739086
Murcia,2021-12-03,0.04838712024111568
Murcia,2021-12-11,0.03506567720611323
Murcia,2021-12-19,0.023995238727664903
Murcia,2021-12-27,0.032493083810827536
Murcia,2022-01-01,0.059424758088998525
Murcia,2022-01-09,0.05788973549210671
Murcia,2022-01-17,0.06521962262834981
Murcia,2022-01-25,0.04552336280550066
Murcia,2022-02-02,0.052311361540052566
Murcia,2022-02-10,0.027644704007063564
Murcia,2022-02-18,0.030617880380074774
Murcia,2022-02-26,0.033798156572621946
Murcia,2022-03-06,0.01724139457949428
Murcia,2022-03-14,0.0062938305058137314
Murcia,2022-03-22,-0.0015595047430849187
Murcia,2022-03-30,0.03876244217744873
Murcia,2022-04-07,0.04562342783402389
Murcia,2022-04-15,0.044072624271904705
Murcia,2022-04-23,0.04393255447085462
Murcia,2022-05-01,0.06474658748454946
Murcia,2022-05-09,0.06882112469810747
Murcia,2022-05-17,0.05888332864462755
Murcia,2022-05-25,0.060548579163885195
Murcia,2022-06-02,0.0561620740475082
Murcia,2022-06-10,0.06270841087476116
Murcia,2022-06-18,0.05430994625276911
Murcia,2022-06-26,0.05104052829473327
Murcia,2022-07-04,0.04862933579315798
Murcia,2022-07-12,0.049985077726976856
Murcia,2022-07-20,0.04735161113722524
Murcia,2022-07-28,0.05377652030857203
Murcia,2022-08-05,0.04564105481747699
Murcia,2022-08-13,0.05396491497953839
Murcia,2022-08-21,0.043020896512149166
Murcia,2022-08-29,0.04700821734807248
Murcia,2022-09-06,0.02938372306258122
Murcia,2022-09-14,0.04773598607760637
Murcia,2022-09-22,0.031599607003555276
Murcia,2022-09-30,-0.004363636139262296
Murcia,2022-10-08,-0.012614756554948486
Murcia,2022-10-24,0.0013063924743818543
Murcia,2022-11-01,0.05246086079323926
Murcia,2022-11-09,0.04143408921265813
Murcia,2022-11-17,0.04568068617396983
Murcia,2022-11-25,0.03247317590140939
Murcia,2022-12-03,0.03741194374137244
Murcia,2022-12-11,0.032788641212804066
Murcia,2022-12-19,0.04497548686872801
Murcia,2022-12-27,0.04570284450491038
Murcia,2023-01-01,0.045823580328835455
Murcia,2023-01-09,0.05362961481159403
Murcia,2023-01-17,0.059966069578792254
Murcia,2023-01-25,0.07602827353007376
Murcia,2023-02-02,0.07581823429431807
Murcia,2023-02-10,0.06720775709408165
Murcia,2023-02-18,0.06028647752615477
Murcia,2023-02-26,0.0632446323397999
Murcia,2023-03-06,0.07680419166013941
Murcia,2023-03-14,0.0764409360511198
Murcia,2023-03-22,0.06641348122273726
Murcia,2023-03-30,0.06649745997185769
Murcia,2023-04-07,0.05815969877712035
Murcia,2023-04-15,0.07128477724732599
Murcia,2023-04-23,0.062102411496167485
Murcia,2023-05-01,0.06847356162390633
Murcia,2023-05-09,0.06435834784570456
Murcia,2023-05-17,0.05411367020281955
Murcia,2023-05-25,0.042737017261311884
Murcia,2023-06-02,0.033329415108633534
Murcia,2023-06-10,0.043688817235509936
Murcia,2023-06-18,0.04548210343323086
Murcia,2023-06-26,0.05527688545014875
Murcia,2023-07-04,0.03768217625484458
Murcia,2023-07-12,0.030797317457208494
Murcia,2023-07-20,0.013787852374921894
Murcia,2023-07-28,0.02325354992975817
Murcia,2023-08-05,0.0353123435165456
Murcia,2023-08-13,0.04029302746020868
Murcia,2023-08-21,0.04291428795690725
Murcia,2023-08-29,0.0338227639605034
Murcia,2023-09-06,0.031082466938938902
Murcia,2023-09-14,0.02847558317228624
Murcia,2023-09-22,0.032823227834147505
Murcia,2023-09-30,0.03435577603045865
Murcia,2023-10-08,0.020920091391558898
Murcia,2023-10-16,0.026504350279921828
Murcia,2023-10-24,0.03228564263830678
Murcia,2023-11-01,0.04410704556224835
Murcia,2023-11-09,0.047486458561752154
Murcia,2023-11-17,0.044791878334954495
Murcia,2023-11-25,0.03520637080821264
Murcia,2023-12-03,0.041012204642659394
Murcia,2023-12-11,0.04828589223428401
Murcia,2023-12-19,0.0678835294719329
Murcia,2023-12-27,0.056603797413062325
Murcia,2024-01-01,0.040409866511127455
Murcia,2024-01-09,0.03207471246160062
Murcia,2024-01-17,0.04427722013972075
Murcia,2024-01-25,0.04927991633669323
Murcia,2024-02-02,0.04645942797623037
Murcia,2024-02-10,0.030686999701354415
Murcia,2024-02-18,0.0394238914180977
Murcia,2024-02-26,0.03840202850022543
Murcia,2024-03-05,0.0390703939950176
Murcia,2024-03-13,0.006673115396219631
Murcia,2024-03-21,0.00531160942354597
Murcia,2024-03-29,1.1834121895521374e-05
Murcia,2024-04-06,0.03666464630820802
Murcia,2024-04-14,0.05651491897271164
Murcia,2024-04-22,0.07184487798833034
Murcia,2024-04-30,0.057851489966035084
Murcia,2024-05-08,0.045265344789602126
Murcia,2024-05-16,0.024857561973090084
Murcia,2024-05-24,0.029095408746930885
Murcia,2024-06-01,0.030789965248748673
Murcia,2024-06-09,0.043887926459578036
Murcia,2024-06-17,0.0363260089097814
Murcia,2024-06-25,0.04425969358259654
Murcia,2024-07-03,0.02580521905069906
Murcia,2024-07-11,0.036945123713602125
Murcia,2024-07-19,0.02400703007849257
Murcia,2024-07-27,0.03779951962811459
Murcia,2024-08-04,0.029180960077654514
Murcia,2024-08-12,0.035387136515402574
Murcia,2024-08-20,0.028898604670119486
Murcia,2024-08-28,0.029728188496490036
Murcia,2024-09-05,0.02878522019287906
Murcia,2024-09-13,0.046912106608568836
Murcia,2024-09-21,0.04335367068702455
Murcia,2024-09-29,0.017125577907336334
Murcia,2024-10-07,-0.00027463058867576985
Murcia,2024-10-15,0.014896273870749606
Murcia,2024-10-23,0.032400711773812305
Murcia,2024-10-31,0.033934135877648805
Murcia,2024-11-08,0.029833522347357696
Murcia,2024-11-16,0.027989503071607646
Murcia,2024-11-24,0.03032330723890647
Murcia,2024-12-02,0.0326870099261751
Murcia,2024-12-10,0.0369567501829749
Murcia,2024-12-18,0.026873835907554613
Murcia,2024-12-26,0.012070563611629205
Santa Cruz de Tenerife,2012-12-26,-0.03907831538816328
Santa Cruz de Tenerife,2013-01-01,-0.008840881282740678
Santa Cruz de Tenerife,2013-01-09,0.034996752766427656
Santa Cruz de Tenerife,2013-01-17,0.022354182335221327
Santa Cruz de Tenerife,2013-01-25,0.013212682081189123
Santa Cruz de Tenerife,2013-02-02,0.010543650314675232
Santa Cruz de Tenerife,2013-02-10,0.015582936866808492
Santa Cruz de Tenerife,2013-02-18,-0.0012393963368982446
Santa Cruz de Tenerife,2013-02-26,-0.011851558761300741
Santa Cruz de Tenerife,2013-03-06,-0.009182859695999157
Santa Cruz de Tenerife,2013-03-14,0.016418460814848792
Santa Cruz de Tenerife,2013-03-22,0.020336250098233432
Santa Cruz de Tenerife,2013-03-30,0.017309539697139036
Santa Cruz de Tenerife,2013-04-07,0.010491754915739995
Santa Cruz de Tenerife,2013-04-15,0.004690556694372616
Santa Cruz de Tenerife,2013-04-23,0.024756041066404333
Santa Cruz de Tenerife,2013-05-01,0.030877726411904782
Santa Cruz de Tenerife,2013-05-09,0.05999749451172098
Santa Cruz de Tenerife,2013-05-17,0.061445220414963954
Santa Cruz de Tenerife,2013-05-25,0.04435748745893234
Santa Cruz de Tenerife,2013-06-02,0.03391742803505221
Santa Cruz de Tenerife,2013-06-10,0.019632791660209013
Santa Cruz de Tenerife,2013-06-18,0.030655079925976218
Santa Cruz de Tenerife,2013-06-26,0.0392753759279025
Santa Cruz de Tenerife,2013-07-04,0.037347258746808464
Santa Cruz de Tenerife,2013-07-12,0.0693885899480405
Santa Cruz de Tenerife,2013-07-20,0.05564539722021559
Santa Cruz de Tenerife,2013-07-28,0.06952459079004523
Santa Cruz de Tenerife,2013-08-05,0.04146180509559879
Santa Cruz de Tenerife,2013-08-13,0.058006952083818945
Santa Cruz de Tenerife,2013-08-21,0.042126356197139316
Santa Cruz de Tenerife,2013-08-29,0.03178440014515
Santa Cruz de Tenerife,2013-09-06,0.0106978617221568
Santa Cruz de Tenerife,2013-09-14,0.01965705337161574
Santa Cruz de Tenerife,2013-09-22,0.016656955584405546
Santa Cruz de Tenerife,2013-09-30,0.023459929298873763
Santa Cruz de Tenerife,2013-10-08,0.010997314142435493
Santa Cruz de Tenerife,2013-10-16,0.02152801118125643
Santa Cruz de Tenerife,2013-10-24,-0.013949268714285373
Santa Cruz de Tenerife,2013-11-01,-0.008247864381331705
Santa Cruz de Tenerife,2013-11-09,-0.035156344624574724
Santa Cruz de Tenerife,2013-11-17,-0.008339803541096327
Santa Cruz de Tenerife,2013-11-25,-0.013521224641172091
Santa Cruz de Tenerife,2013-12-03,-0.004688738930620773
Santa Cruz de Tenerife,2013-12-11,0.006860925779298445
Santa Cruz de Tenerife,2013-12-19,0.032768866831169106
Santa Cruz de Tenerife,2013-12-27,0.04872878195551735
Santa Cruz de Tenerife,2014-01-01,0.04183763261573536
Santa Cruz de Tenerife,2014-01-09,0.03166450078640711
Santa Cruz de Tenerife,2014-01-17,0.022463849207381523
Santa Cruz de Tenerife,2014-01-25,0.015941603691425315
Santa Cruz de Tenerife,2014-02-02,0.013937775817263015
Santa Cruz de Tenerife,2014-02-10,0.0021253383878575747
Santa Cruz de Tenerife,2014-02-18,-0.010729963900372985
Santa Cruz de Tenerife,2014-02-26,-0.01565043965759924
Santa Cruz de Tenerife,2014-03-06,0.007103071481420882
Santa Cruz de Tenerife,2014-03-14,0.010381457957223308
Santa Cruz de Tenerife,2014-03-22,0.01989218324128404
Santa Cruz de Tenerife,2014-03-30,0.01224067359337574
Santa Cruz de Tenerife,2014-04-07,0.024652451436068205
Santa Cruz de Tenerife,2014-04-15,0.00605349161189708
Santa Cruz de Tenerife,2014-04-23,0.022889951912795924
Santa Cruz de Tenerife,2014-05-01,0.015243540744741301
Santa Cruz de Tenerife,2014-05-09,0.04965175591305147
Santa Cruz de Tenerife,2014-05-17,0.04816596127090384
Santa Cruz de Tenerife,2014-05-25,0.053731051017307185
Santa Cruz de Tenerife,2014-06-02,0.03588396185874263
Santa Cruz de Tenerife,2014-06-10,0.028764172348317726
Santa Cruz de Tenerife,2014-06-18,0.02756243176179604
Santa Cruz de Tenerife,2014-06-26,0.03461112291569629
Santa Cruz de Tenerife,2014-07-04,0.034670118089181884
Santa Cruz de Tenerife,2014-07-12,0.05068861473191453
Santa Cruz de Tenerife,2014-07-20,0.0332416905845604
Santa Cruz de Tenerife,2014-07-28,0.031391708812732975
Santa Cruz de Tenerife,2014-08-05,0.021257886652155177
Santa Cruz de Tenerife,2014-08-13,0.02782662047609429
Santa Cruz de Tenerife,2014-08-21,0.0341161053729658
Santa Cruz de Tenerife,2014-08-29,0.031369629736088485
Santa Cruz de Tenerife,2014-09-06,0.014879228692225965
Santa Cruz de Tenerife,2014-09-14,0.006265415399052979
Santa Cruz de Tenerife,2014-09-22,0.032058962648904836
Santa Cruz de Tenerife,2014-09-30,0.03837257219339877
Santa Cruz de Tenerife,2014-10-08,0.03182526230428015
Santa Cruz de Tenerife,2014-10-16,0.011786252616339456
Santa Cruz de Tenerife,2014-10-24,0.016270001525006128
Santa Cruz de Tenerife,2014-11-01,0.03574372717887663
Santa Cruz de Tenerife,2014-11-09,0.005065686575274277
Santa Cruz de Tenerife,2014-11-17,0.002362880970006121
Santa Cruz de Tenerife,2014-11-25,-0.04093072652031363
Santa Cruz de Tenerife,2014-12-03,-0.06651718084151756
Santa Cruz de Tenerife,2014-12-11,-0.0768117837625041
Santa Cruz de Tenerife,2014-12-19,-0.04793538694925079
Santa Cruz de Tenerife,2014-12-27,0.002650211718282639
Santa Cruz de Tenerife,2015-01-01,-0.03927425296134724
Santa Cruz de Tenerife,2015-01-09,-0.04592131572573674
Santa Cruz de Tenerife,2015-01-17,-0.008857443846009672
Santa Cruz de Tenerife,2015-01-25,0.044407165819662926
Santa Cruz de Tenerife,2015-02-02,0.042098802700496145
Santa Cruz de Tenerife,2015-02-10,-0.0024154791945540195
Santa Cruz de Tenerife,2015-02-18,-2.1328794732985875e-05
Santa Cruz de Tenerife,2015-02-26,0.012195779539043645
Santa Cruz de Tenerife,2015-03-06,0.03099759619246027
Santa Cruz de Tenerife,2015-03-14,0.006081330602064133
Santa Cruz de Tenerife,2015-03-22,0.014624089029318402
Santa Cruz de Tenerife,2015-03-30,0.011430284301880006
Santa Cruz de Tenerife,2015-04-07,0.046061794308706695
Santa Cruz de Tenerife,2015-04-15,0.022695508115313474
Santa Cruz de Tenerife,2015-04-23,0.009196897768002128
Santa Cruz de Tenerife,2015-05-01,0.0013139955233081267
Santa Cruz de Tenerife,2015-05-09,0.008428855713703316
Santa Cruz de Tenerife,2015-05-17,0.01651311801309115
Santa Cruz de Tenerife,2015-05-25,0.0330727609005487
Santa Cruz de Tenerife,2015-06-02,0.046145332614761225
Santa Cruz de Tenerife,2015-06-10,0.04616102594037661
Santa Cruz de Tenerife,2015-06-18,0.01932642638869817
Santa Cruz de Tenerife,2015-06-26,0.017964238915981878
Santa Cruz de Tenerife,2015-07-04,0.017328974996793433
Santa Cruz de Tenerife,2015-07-12,0.015066731705537897
Santa Cruz de Tenerife,2015-07-20,0.007654056965041747
Santa Cruz de Tenerife,2015-07-28,0.0046824839125743515
Santa Cruz de Tenerife,2015-08-05,0.015588749187569301
Santa Cruz de Tenerife,2015-08-13,0.007686615894300847
Santa Cruz de Tenerife,2015-08-21,-0.000409275305539633
Santa Cruz de Tenerife,2015-08-29,-0.0014582312772622528
Santa Cruz de Tenerife,2015-09-06,0.01354925313411387
Santa Cruz de Tenerife,2015-09-14,0.01092417559938147
Santa Cruz de Tenerife,2015-09-22,0.012985246452608956
Santa Cruz de Tenerife,2015-09-30,0.0012420737602355585
Santa Cruz de Tenerife,2015-10-08,-0.005358070717483603
Santa Cruz de Tenerife,2015-10-16,-0.01705718352631402
Santa Cruz de Tenerife,2015-10-24,-0.025666727871274293
Santa Cruz de Tenerife,2015-11-01,-0.01773987573836508
Santa Cruz de Tenerife,2015-11-09,-0.0137865244081056
Santa Cruz de Tenerife,2015-11-17,-0.01249384885837336
Santa Cruz de Tenerife,2015-11-25,-0.00896891673921557
Santa Cruz de Tenerife,2015-12-03,0.0032557974619494717
Santa Cruz de Tenerife,2015-12-11,-0.0005933065701371523
Santa Cruz de Tenerife,2015-12-19,0.004495374015684464
Santa Cruz de Tenerife,2015-12-27,-0.0016539665662473
Santa Cruz de Tenerife,2016-01-01,0.010345606051714272
Santa Cruz de Tenerife,2016-01-09,0.0059952933625628466
Santa Cruz de Tenerife,2016-01-17,-0.016207616052452644
Santa Cruz de Tenerife,2016-01-25,-0.019498190562122836
Santa Cruz de Tenerife,2016-02-02,-0.012102935396507539
Santa Cruz de Tenerife,2016-02-10,-0.10702993239438853
Santa Cruz de Tenerife,2016-02-18,-0.10078355146963101
Santa Cruz de Tenerife,2016-02-26,-0.08988116447318371
Santa Cruz de Tenerife,2016-03-05,0.024901763382207866
Santa Cruz de Tenerife,2016-03-13,0.03856591296868757
Santa Cruz de Tenerife,2016-03-21,0.03707336442019547
Santa Cruz de Tenerife,2016-03-29,0.006074765535800756
Santa Cruz de Tenerife,2016-04-06,-0.006748610604158296
Santa Cruz de Tenerife,2016-04-14,-0.008595782605797228
Santa Cruz de Tenerife,2016-04-22,0.02400366998874084
Santa Cruz de Tenerife,2016-04-30,0.034615124746180045
Santa Cruz de Tenerife,2016-05-08,0.04359924543922756
Santa Cruz de Tenerife,2016-05-16,0.07097048613774087
Santa Cruz de Tenerife,2016-05-24,0.06898640316969686
Santa Cruz de Tenerife,2016-06-01,0.04644927039589477
Santa Cruz de Tenerife,2016-06-09,0.01965932775082395
Santa Cruz de Tenerife,2016-06-17,0.03349747758168359
Santa Cruz de Tenerife,2016-06-25,0.04584077747861762
Santa Cruz de Tenerife,2016-07-03,0.060530096486725006
Santa Cruz de Tenerife,2016-07-11,0.025163861794601616
Santa Cruz de Tenerife,2016-07-19,0.019263686606415448
Santa Cruz de Tenerife,2016-07-27,0.0147313588993555
Santa Cruz de Tenerife,2016-08-04,0.03581351654276794
Santa Cruz de Tenerife,2016-08-12,0.029826577768491024
Santa Cruz de Tenerife,2016-08-20,0.035920702165237677
Santa Cruz de Tenerife,2016-08-28,0.006666026340386252
Santa Cruz de Tenerife,2016-09-05,0.01647018333496988
Santa Cruz de Tenerife,2016-09-13,0.01781521899941083
Santa Cruz de Tenerife,2016-09-21,0.042253870582790294
Santa Cruz de Tenerife,2016-09-29,0.032350397803781024
Santa Cruz de Tenerife,2016-10-07,0.02008081660182361
Santa Cruz de Tenerife,2016-10-15,0.006662955418246713
Santa Cruz de Tenerife,2016-10-23,0.016909154777606333
Santa Cruz de Tenerife,2016-10-31,0.014336722543655757
Santa Cruz de Tenerife,2016-11-08,0.027452392991810973
Santa Cruz de Tenerife,2016-11-16,0.013010683457729058
Santa Cruz de Tenerife,2016-11-24,0.00405652293481329
Santa Cruz de Tenerife,2016-12-02,-0.012003887919382658
Santa Cruz de Tenerife,2016-12-10,-0.05806585928488214
Santa Cruz de Tenerife,2016-12-18,-0.05547468910665007
Santa Cruz de Tenerife,2016-12-26,-0.04772280767055809
Santa Cruz de Tenerife,2017-01-01,-0.010890651939641177
Santa Cruz de Tenerife,2017-01-09,0.021147768416051194
Santa Cruz de Tenerife,2017-01-17,0.02850606863841342
Santa Cruz de Tenerife,2017-01-25,0.05632882288347393
Santa Cruz de Tenerife,2017-02-02,0.030585555621065724
Santa Cruz de Tenerife,2017-02-10,0.021331629711067668
Santa Cruz de Tenerife,2017-02-18,-0.0007827965090568453
Santa Cruz de Tenerife,2017-02-26,0.00034490465997367645
Santa Cruz de Tenerife,2017-03-06,-0.005034775363924694
Santa Cruz de Tenerife,2017-03-14,0.01786723180242861
Santa Cruz de Tenerife,2017-03-22,0.02619525183088632
Santa Cruz de Tenerife,2017-03-30,0.026464991336280986
Santa Cruz de Tenerife,2017-04-07,0.01700849894197077
Santa Cruz de Tenerife,2017-04-15,0.010117460648701128
Santa Cruz de Tenerife,2017-04-23,0.031758711030783364
Santa Cruz de Tenerife,2017-05-01,0.027105232383927907
Santa Cruz de Tenerife,2017-05-09,0.039015712982513044
