Ciudad,Fecha,NDVI
Bilbao,2018-09-14,1.811e-05
Bilbao,2018-09-30,2.014e-05
Bilbao,2018-10-16,1.842e-05
Bilbao,2018-11-01,1.545e-05
Bilbao,2018-11-17,1.3680000000000001e-05
Bilbao,2018-12-03,1.571e-05
Bilbao,2018-12-19,1.399e-05
Bilbao,2019-01-01,1.743e-05
Bilbao,2019-01-17,1.216e-05
Bilbao,2019-02-02,1.7100000000000002e-05
Bilbao,2019-02-18,1.4240000000000001e-05
Bilbao,2019-03-06,1.6610000000000002e-05
Bilbao,2019-03-22,1.569e-05
Bilbao,2019-04-07,1.888e-05
Bilbao,2019-04-23,1.833e-05
Bilbao,2019-05-09,2.198e-05
Bilbao,2019-05-25,2.137e-05
Bilbao,2019-06-10,1.9730000000000003e-05
Bilbao,2019-06-26,1.97e-05
Bilbao,2019-07-12,2.105e-05
Bilbao,2019-07-28,2.915e-05
Bilbao,2019-08-13,2.0200000000000003e-05
Bilbao,2019-08-29,2.163e-05
Bilbao,2019-09-14,2.186e-05
Bilbao,2019-09-30,2.214e-05
Bilbao,2019-10-16,1.601e-05
Bilbao,2019-11-01,1.6195000000000003e-05
Bilbao,2019-11-17,1.6380000000000002e-05
Bilbao,2019-12-03,1.444e-05
Bilbao,2019-12-19,1.3710000000000001e-05
Bilbao,2020-01-01,1.4240000000000001e-05
Bilbao,2020-01-17,1.707e-05
Bilbao,2020-02-02,1.7330000000000002e-05
Bilbao,2020-02-18,1.688e-05
Bilbao,2020-03-05,1.866e-05
Bilbao,2020-03-21,2.0130000000000002e-05
Bilbao,2020-04-06,1.599e-05
Bilbao,2020-04-22,2.0880000000000003e-05
Bilbao,2020-05-08,2.173e-05
Bilbao,2020-05-24,1.711e-05
Bilbao,2020-06-09,2.423e-05
Bilbao,2020-06-25,1.898e-05
Bilbao,2020-07-11,2.116e-05
Bilbao,2020-07-27,1.995e-05
Bilbao,2020-08-12,1.992e-05
Bilbao,2020-08-28,1.6950000000000002e-05
Bilbao,2020-09-13,2.074e-05
Bilbao,2020-09-29,2.2270000000000002e-05
Bilbao,2020-10-15,1.774e-05
Bilbao,2020-10-31,1.581e-05
Bilbao,2020-11-16,1.779e-05
Bilbao,2020-12-02,1.834e-05
Bilbao,2020-12-18,1.7245000000000002e-05
Bilbao,2021-01-01,1.6150000000000003e-05
Bilbao,2021-01-17,1.0870000000000001e-05
Bilbao,2021-02-02,1.256e-05
Bilbao,2021-02-18,1.581e-05
Bilbao,2021-03-06,2.9959999999999998e-05
Bilbao,2021-03-22,1.713e-05
Bilbao,2021-04-07,2.036e-05
Bilbao,2021-04-23,2.975e-05
Bilbao,2021-05-09,2.35e-05
Bilbao,2021-05-25,1.7760000000000003e-05
Bilbao,2021-06-10,2.059e-05
Bilbao,2021-06-26,2.001e-05
Bilbao,2021-07-12,2.062e-05
Bilbao,2021-07-28,2.339e-05
Bilbao,2021-08-13,2.356e-05
Bilbao,2021-08-29,2.26e-05
Bilbao,2021-09-14,1.9880000000000003e-05
Bilbao,2021-09-30,2.252e-05
Bilbao,2021-10-16,2.1170000000000002e-05
Bilbao,2021-11-01,1.5040000000000002e-05
Bilbao,2021-11-17,1.3480000000000001e-05
Bilbao,2021-12-03,1.662e-05
Bilbao,2021-12-19,1.561e-05
Bilbao,2022-01-01,1.3569999999999999e-05
Bilbao,2022-01-17,1.414e-05
Bilbao,2022-02-02,1.447e-05
Bilbao,2022-02-18,1.665e-05
Bilbao,2022-03-06,2.339e-05
Bilbao,2022-03-22,1.525e-05
Bilbao,2022-04-07,1.886e-05
Bilbao,2022-04-23,3.629e-05
Bilbao,2022-05-09,2.0640000000000002e-05
Bilbao,2022-05-25,1.812e-05
Bilbao,2022-06-10,2.7400000000000002e-05
Bilbao,2022-06-26,2.326e-05
Bilbao,2022-07-12,2.118e-05
Bilbao,2022-07-28,2.296e-05
Bilbao,2022-08-13,1.918e-05
Bilbao,2022-08-29,2.014e-05
Bilbao,2022-09-14,1.665e-05
Bilbao,2022-09-30,1.863e-05
Bilbao,2022-10-16,1.508e-05
Bilbao,2022-11-01,1.876e-05
Bilbao,2022-11-17,6.879e-05
Bilbao,2022-12-03,1.4690000000000002e-05
Bilbao,2022-12-19,1.7530000000000003e-05
Bilbao,2023-01-01,1.179e-05
Bilbao,2023-01-17,1.25e-05
Bilbao,2023-02-02,1.321e-05
Bilbao,2023-02-18,1.711e-05
Bilbao,2023-03-06,2.123e-05
Bilbao,2023-03-22,1.721e-05
Bilbao,2023-04-07,1.582e-05
Bilbao,2023-04-23,2.613e-05
Bilbao,2023-05-09,2.146e-05
Bilbao,2023-05-25,2.0870000000000002e-05
Bilbao,2023-06-10,2.221e-05
Bilbao,2023-06-26,1.982e-05
Bilbao,2023-07-12,2.039e-05
Bilbao,2023-07-28,2.167e-05
Bilbao,2023-08-13,2.2230000000000002e-05
Bilbao,2023-08-29,1.923e-05
Bilbao,2023-09-14,1.9640000000000002e-05
Bilbao,2023-09-30,1.825e-05
Bilbao,2023-10-16,1.84e-05
Bilbao,2023-11-01,2.012e-05
Bilbao,2023-11-17,1.479e-05
Bilbao,2023-12-03,1.7879999999999998e-05
Bilbao,2023-12-19,1.4779999999999999e-05
Bilbao,2024-01-01,1.341e-05
Bilbao,2024-01-17,1.719e-05
Bilbao,2024-02-02,1.6700000000000003e-05
Bilbao,2024-02-18,1.6510000000000003e-05
Bilbao,2024-03-05,1.6320000000000003e-05
Bilbao,2024-03-21,1.3800000000000002e-05
Bilbao,2024-04-06,1.824e-05
Bilbao,2024-04-22,2.309e-05
Bilbao,2024-05-08,2.05e-05
Bilbao,2024-05-24,2.128e-05
Bilbao,2024-06-09,2.206e-05
Bilbao,2024-06-25,2.3930000000000003e-05
Bilbao,2024-07-11,1.809e-05
Bilbao,2024-07-27,2.2040000000000002e-05
Bilbao,2024-08-12,2.072e-05
Bilbao,2024-08-28,2.1720000000000002e-05
Bilbao,2024-09-13,2.15e-05
Bilbao,2024-09-29,1.817e-05
Bilbao,2024-10-15,1.792e-05
Bilbao,2024-10-31,1.929e-05
Bilbao,2024-11-16,1.666e-05
Bilbao,2024-12-02,1.09e-05
Bilbao,2024-12-18,1.114e-05
Madrid,2012-12-18,9.790000000000001e-06
Madrid,2013-01-01,9.790000000000001e-06
Madrid,2013-01-17,1.03e-05
Madrid,2013-02-02,1.162e-05
Madrid,2013-02-18,1.1040000000000001e-05
Madrid,2013-03-06,1.2620000000000001e-05
Madrid,2013-03-22,8.880000000000001e-06
Madrid,2013-04-07,1.128e-05
Madrid,2013-04-23,1.2980000000000001e-05
Madrid,2013-05-09,1.2820000000000001e-05
Madrid,2013-05-25,1.205e-05
Madrid,2013-06-10,1.2290000000000001e-05
Madrid,2013-06-26,1.396e-05
Madrid,2013-07-12,1.5040000000000002e-05
Madrid,2013-07-28,1.0140000000000001e-05
Madrid,2013-08-13,1.006e-05
Madrid,2013-08-29,1.3320000000000001e-05
Madrid,2013-09-14,1.0860000000000001e-05
Madrid,2013-09-30,1.124e-05
Madrid,2013-10-16,1.06e-05
Madrid,2013-11-01,1.1210000000000001e-05
Madrid,2013-11-17,1.057e-05
Madrid,2013-12-03,1.113e-05
Madrid,2013-12-19,1.096e-05
Madrid,2014-01-01,1.079e-05
Madrid,2014-01-17,1.062e-05
Madrid,2014-02-02,1.045e-05
Madrid,2014-02-18,9.610000000000001e-06
Madrid,2014-03-06,1.084e-05
Madrid,2014-03-22,1.1164999999999999e-05
Madrid,2014-04-07,1.149e-05
Madrid,2014-04-23,1.1890000000000001e-05
Madrid,2014-05-09,1.326e-05
Madrid,2014-05-25,9.91e-06
Madrid,2014-06-10,1.2920000000000002e-05
Madrid,2014-06-26,1.046e-05
Madrid,2014-07-12,1.2920000000000002e-05
Madrid,2014-07-28,1.187e-05
Madrid,2014-08-13,1.3700000000000001e-05
Madrid,2014-08-29,1.3100000000000002e-05
Madrid,2014-09-14,1.1200000000000001e-05
Madrid,2014-09-30,1.2e-05
Madrid,2014-10-16,1.0440000000000002e-05
Madrid,2014-11-01,1.05e-05
Madrid,2014-11-17,1.152e-05
Madrid,2014-12-03,1.018e-05
Madrid,2014-12-19,1.172e-05
Madrid,2015-01-01,1.0670000000000001e-05
Madrid,2015-01-17,1.016e-05
Madrid,2015-02-02,1.069e-05
Madrid,2015-02-18,1.006e-05
Madrid,2015-03-06,1.0340000000000001e-05
Madrid,2015-03-22,1.049e-05
Madrid,2015-04-07,1.168e-05
Madrid,2015-04-23,1.285e-05
Madrid,2015-05-09,1.0660000000000001e-05
Madrid,2015-05-25,1.133e-05
Madrid,2015-06-10,1.168e-05
Madrid,2015-06-26,1.2030000000000002e-05
Madrid,2015-07-12,1.0700000000000001e-05
Madrid,2015-07-28,1.3330000000000001e-05
Madrid,2015-08-13,1.3880000000000001e-05
Madrid,2015-08-29,1.238e-05
Madrid,2015-09-14,1.225e-05
Madrid,2015-09-30,1.181e-05
Madrid,2015-10-16,9.370000000000002e-06
Madrid,2015-11-01,1.058e-05
Madrid,2015-11-17,9.44e-06
Madrid,2015-12-03,1.1310000000000002e-05
Madrid,2015-12-19,1.1890000000000001e-05
Madrid,2016-01-01,1.058e-05
Madrid,2016-01-17,9.85e-06
Madrid,2016-02-02,1.109e-05
Madrid,2016-02-18,1.1265000000000001e-05
Madrid,2016-03-05,1.144e-05
Madrid,2016-03-21,1.0290000000000001e-05
Madrid,2016-04-06,1.3039999999999999e-05
Madrid,2016-04-22,1.1930000000000001e-05
Madrid,2016-05-08,1.2230000000000001e-05
Madrid,2016-05-24,1.041e-05
Madrid,2016-06-09,1.039e-05
Madrid,2016-06-25,1.27e-05
Madrid,2016-07-11,1.3630000000000002e-05
Madrid,2016-07-27,1.1540000000000001e-05
Madrid,2016-08-12,1.225e-05
Madrid,2016-08-28,9.91e-06
Madrid,2016-09-13,1.19e-05
Madrid,2016-09-29,1.1740000000000001e-05
Madrid,2016-10-15,1.0470000000000001e-05
Madrid,2016-10-31,1.221e-05
Madrid,2016-11-16,9.78e-06
Madrid,2016-12-02,1.113e-05
Madrid,2016-12-18,9.25e-06
Madrid,2017-01-01,1.11e-05
Madrid,2017-01-17,9.65e-06
Madrid,2017-02-02,9.560000000000002e-06
Madrid,2017-02-18,7.75e-06
Madrid,2017-03-06,1.071e-05
Madrid,2017-03-22,9.600000000000001e-06
Madrid,2017-04-07,1.065e-05
Madrid,2017-04-23,1.3250000000000002e-05
Madrid,2017-05-09,1.0860000000000001e-05
Madrid,2017-05-25,1.256e-05
Madrid,2017-06-10,1.118e-05
Madrid,2017-06-26,1.309e-05
Madrid,2017-07-12,1.235e-05
Madrid,2017-07-28,1.239e-05
Madrid,2017-08-13,1.0140000000000001e-05
Madrid,2017-08-29,1.2370000000000002e-05
Madrid,2017-09-14,1.126e-05
Madrid,2017-09-30,1.077e-05
Madrid,2017-10-16,8.85e-06
Madrid,2017-11-01,1.037e-05
Madrid,2017-11-17,1.069e-05
Madrid,2017-12-03,1.071e-05
Madrid,2017-12-19,9.09e-06
Madrid,2018-01-01,1.1550000000000001e-05
Madrid,2018-01-17,1.011e-05
Madrid,2018-02-02,1.2540000000000002e-05
Madrid,2018-02-18,9.77e-06
Madrid,2018-03-06,9.875e-06
Madrid,2018-03-22,9.980000000000001e-06
Madrid,2018-04-07,1e-05
Madrid,2018-04-23,1.103e-05
Madrid,2018-05-09,1.305e-05
Madrid,2018-05-25,1.1310000000000002e-05
Madrid,2018-06-10,1.1650000000000002e-05
Madrid,2018-06-26,1.2839999999999999e-05
Madrid,2018-07-12,1.238e-05
Madrid,2018-07-28,1.3180000000000001e-05
Madrid,2018-08-13,1.285e-05
Madrid,2018-08-29,1.199e-05
Madrid,2018-09-14,1.248e-05
Madrid,2018-09-30,1.106e-05
Madrid,2018-10-16,9.88e-06
Madrid,2018-11-01,1.071e-05
Madrid,2018-11-17,8.46e-06
Madrid,2018-12-03,9.83e-06
Madrid,2018-12-19,1.098e-05
Madrid,2019-01-01,1.0090000000000002e-05
Madrid,2019-01-17,9.750000000000002e-06
Madrid,2019-02-02,9.05e-06
Madrid,2019-02-18,1.024e-05
Madrid,2019-03-06,1.03e-05
Madrid,2019-03-22,9.93e-06
Madrid,2019-04-07,9.88e-06
Madrid,2019-04-23,1.163e-05
Madrid,2019-05-09,1.1890000000000001e-05
Madrid,2019-05-25,1.305e-05
Madrid,2019-06-10,1.3180000000000001e-05
Madrid,2019-06-26,1.142e-05
Madrid,2019-07-12,1.19e-05
Madrid,2019-07-28,1.225e-05
Madrid,2019-08-13,1.1840000000000002e-05
Madrid,2019-08-29,1.1930000000000001e-05
Madrid,2019-09-14,1.347e-05
Madrid,2019-09-30,1.181e-05
Madrid,2019-10-16,1.084e-05
Madrid,2019-11-01,1.128e-05
Madrid,2019-11-17,1.171e-05
Madrid,2019-12-03,1.1690000000000002e-05
Madrid,2019-12-19,1.118e-05
Madrid,2020-01-01,1.118e-05
Madrid,2020-01-17,1.016e-05
Madrid,2020-02-02,9.24e-06
Madrid,2020-02-18,1.018e-05
Madrid,2020-03-05,9.900000000000002e-06
Madrid,2020-03-21,9.800000000000001e-06
Madrid,2020-04-06,1.083e-05
Madrid,2020-04-22,1.4560000000000001e-05
Madrid,2020-05-08,1.113e-05
Madrid,2020-05-24,1.308e-05
Madrid,2020-06-09,1.059e-05
Madrid,2020-06-25,1.1700000000000001e-05
Madrid,2020-07-11,1.3070000000000002e-05
Madrid,2020-07-27,1.142e-05
Madrid,2020-08-12,1.148e-05
Madrid,2020-08-28,1.1570000000000001e-05
Madrid,2020-09-13,1.072e-05
Madrid,2020-09-29,9.85e-06
Madrid,2020-10-15,1.2080000000000001e-05
Madrid,2020-10-31,1e-05
Madrid,2020-11-16,9.32e-06
Madrid,2020-12-02,1.0140000000000001e-05
Madrid,2020-12-18,9.49e-06
Madrid,2021-01-01,9.05e-06
Madrid,2021-01-17,8.920000000000001e-06
Madrid,2021-02-02,8.97e-06
Madrid,2021-02-18,8.540000000000001e-06
Madrid,2021-03-06,1.037e-05
Madrid,2021-03-22,1.023e-05
Madrid,2021-04-07,1.362e-05
Madrid,2021-04-23,1.3070000000000002e-05
Madrid,2021-05-09,9.96e-06
Madrid,2021-05-25,1.2e-05
Madrid,2021-06-10,1.168e-05
Madrid,2021-06-26,1.1730000000000001e-05
Madrid,2021-07-12,1.108e-05
Madrid,2021-07-28,1.166e-05
Madrid,2021-08-13,1.209e-05
Madrid,2021-08-29,1.243e-05
Madrid,2021-09-14,1.126e-05
Madrid,2021-09-30,1.159e-05
Madrid,2021-10-16,1.0860000000000001e-05
Madrid,2021-11-01,1.4099999999999999e-05
Madrid,2021-11-17,9.15e-06
Madrid,2021-12-03,1.023e-05
Madrid,2021-12-19,9.13e-06
Madrid,2022-01-01,9.800000000000001e-06
Madrid,2022-01-17,9.72e-06
Madrid,2022-02-02,1.0660000000000001e-05
Madrid,2022-02-18,1.396e-05
Madrid,2022-03-06,1.58e-05
Madrid,2022-03-22,1.0330000000000001e-05
Madrid,2022-04-07,1.1890000000000001e-05
Madrid,2022-04-23,1.3020000000000002e-05
Madrid,2022-05-09,1.185e-05
Madrid,2022-05-25,1.181e-05
Madrid,2022-06-10,1.037e-05
Madrid,2022-06-26,1.2370000000000002e-05
Madrid,2022-07-12,1.181e-05
Madrid,2022-07-28,1.1310000000000002e-05
Madrid,2022-08-13,1.1050000000000001e-05
Madrid,2022-08-29,1.122e-05
Madrid,2022-09-14,1.179e-05
Madrid,2022-09-30,1.143e-05
Madrid,2022-10-16,1.1585000000000002e-05
Madrid,2022-11-01,1.1740000000000001e-05
Madrid,2022-11-17,1.1000000000000001e-05
Madrid,2022-12-03,1.0275e-05
Madrid,2022-12-19,9.55e-06
Madrid,2023-01-01,9.34e-06
Madrid,2023-01-17,1.005e-05
Madrid,2023-02-02,1.026e-05
Madrid,2023-02-18,8.51e-06
Madrid,2023-03-06,9.34e-06
Madrid,2023-03-22,1.201e-05
Madrid,2023-04-07,1.1000000000000001e-05
Madrid,2023-04-23,1.3539999999999999e-05
Madrid,2023-05-09,1.391e-05
Madrid,2023-05-25,1.13e-05
Madrid,2023-06-10,1.2720000000000002e-05
Madrid,2023-06-26,1.263e-05
Madrid,2023-07-12,1.159e-05
Madrid,2023-07-28,1.179e-05
Madrid,2023-08-13,1.177e-05
Madrid,2023-08-29,1.092e-05
Madrid,2023-09-14,1.235e-05
Madrid,2023-09-30,1.118e-05
Madrid,2023-10-16,1.205e-05
Madrid,2023-11-01,1.1105e-05
Madrid,2023-11-17,1.016e-05
Madrid,2023-12-03,9.940000000000001e-06
Madrid,2023-12-19,1.175e-05
Madrid,2024-01-01,8.880000000000001e-06
Madrid,2024-01-17,1.0290000000000001e-05
Madrid,2024-02-02,1.057e-05
Madrid,2024-02-18,1.049e-05
Madrid,2024-03-05,9.030000000000002e-06
Madrid,2024-03-21,1.109e-05
Madrid,2024-04-06,1.1550000000000001e-05
Madrid,2024-04-22,1.2420000000000001e-05
Madrid,2024-05-08,1.283e-05
Madrid,2024-05-24,1.252e-05
Madrid,2024-06-09,1.199e-05
Madrid,2024-06-25,1.137e-05
Madrid,2024-07-11,1.195e-05
Madrid,2024-07-27,1.147e-05
Madrid,2024-08-12,1.2820000000000001e-05
Madrid,2024-08-28,1.13e-05
Madrid,2024-09-13,1.167e-05
Madrid,2024-09-29,1.1310000000000002e-05
Madrid,2024-10-15,1.1965000000000001e-05
Madrid,2024-10-31,1.2620000000000001e-05
Madrid,2024-11-16,1.533e-05
Madrid,2024-12-02,9.980000000000001e-06
Madrid,2024-12-18,9.2e-06
Murcia,2012-12-18,1.78e-05
Murcia,2013-01-01,1.762e-05
Murcia,2013-01-17,1.9260000000000002e-05
Murcia,2013-02-02,1.5850000000000002e-05
Murcia,2013-02-18,1.53e-05
Murcia,2013-03-06,1.399e-05
Murcia,2013-03-22,1.094e-05
Murcia,2013-04-07,1.343e-05
Murcia,2013-04-23,1.24e-05
Murcia,2013-05-09,1.4390000000000001e-05
Murcia,2013-05-25,1.518e-05
Murcia,2013-06-10,1.527e-05
Murcia,2013-06-26,1.659e-05
Murcia,2013-07-12,1.886e-05
Murcia,2013-07-28,1.609e-05
Murcia,2013-08-13,1.8990000000000003e-05
Murcia,2013-08-29,1.4890000000000001e-05
Murcia,2013-09-14,1.739e-05
Murcia,2013-09-30,1.759e-05
Murcia,2013-10-16,1.842e-05
Murcia,2013-11-01,1.6170000000000003e-05
Murcia,2013-11-17,1.74e-05
Murcia,2013-12-03,1.909e-05
Murcia,2013-12-19,1.982e-05
Murcia,2014-01-01,1.8390000000000002e-05
Murcia,2014-01-17,1.4280000000000002e-05
Murcia,2014-02-02,1.658e-05
Murcia,2014-02-18,1.6139999999999998e-05
Murcia,2014-03-06,1.369e-05
Murcia,2014-03-22,1.4249999999999999e-05
Murcia,2014-04-07,1.717e-05
Murcia,2014-04-23,1.593e-05
Murcia,2014-05-09,1.7670000000000002e-05
Murcia,2014-05-25,1.6669999999999998e-05
Murcia,2014-06-10,1.5190000000000002e-05
Murcia,2014-06-26,1.609e-05
Murcia,2014-07-12,1.5640000000000003e-05
Murcia,2014-07-28,1.668e-05
Murcia,2014-08-13,1.696e-05
Murcia,2014-08-29,1.52e-05
Murcia,2014-09-14,1.706e-05
Murcia,2014-09-30,1.6630000000000002e-05
Murcia,2014-10-16,1.7140000000000002e-05
Murcia,2014-11-01,1.855e-05
Murcia,2014-11-17,1.868e-05
Murcia,2014-12-03,1.879e-05
Murcia,2014-12-19,2.025e-05
Murcia,2015-01-01,1.891e-05
Murcia,2015-01-17,1.6550000000000002e-05
Murcia,2015-02-02,1.5645000000000004e-05
Murcia,2015-02-18,1.4740000000000001e-05
Murcia,2015-03-06,1.487e-05
Murcia,2015-03-22,1.598e-05
Murcia,2015-04-07,1.5890000000000002e-05
Murcia,2015-04-23,1.412e-05
Murcia,2015-05-09,1.479e-05
Murcia,2015-05-25,1.594e-05
Murcia,2015-06-10,1.5160000000000002e-05
Murcia,2015-06-26,1.649e-05
Murcia,2015-07-12,1.6930000000000002e-05
Murcia,2015-07-28,1.6000000000000003e-05
Murcia,2015-08-13,1.5340000000000002e-05
Murcia,2015-08-29,1.5470000000000003e-05
Murcia,2015-09-14,2.0680000000000002e-05
Murcia,2015-09-30,1.7199999999999998e-05
Murcia,2015-10-16,2.0180000000000003e-05
Murcia,2015-11-01,1.725e-05
Murcia,2015-11-17,2.101e-05
Murcia,2015-12-03,1.984e-05
Murcia,2015-12-19,1.677e-05
Murcia,2016-01-01,1.792e-05
Murcia,2016-01-17,1.688e-05
Murcia,2016-02-02,1.49e-05
Murcia,2016-02-18,1.376e-05
Murcia,2016-03-05,1.4099999999999999e-05
Murcia,2016-03-21,1.581e-05
Murcia,2016-04-06,1.561e-05
Murcia,2016-04-22,1.529e-05
Murcia,2016-05-08,1.4890000000000001e-05
Murcia,2016-05-24,1.523e-05
Murcia,2016-06-09,1.429e-05
Murcia,2016-06-25,1.6420000000000002e-05
Murcia,2016-07-11,1.5870000000000002e-05
Murcia,2016-07-27,1.6420000000000002e-05
Murcia,2016-08-12,1.3600000000000002e-05
Murcia,2016-08-28,1.4810000000000002e-05
Murcia,2016-09-13,1.344e-05
Murcia,2016-09-29,1.9650000000000003e-05
Murcia,2016-10-15,1.949e-05
Murcia,2016-10-31,1.9880000000000003e-05
Murcia,2016-11-16,1.765e-05
Murcia,2016-12-02,1.9640000000000002e-05
Murcia,2016-12-18,1.779e-05
Murcia,2017-01-01,1.941e-05
Murcia,2017-01-17,1.6610000000000002e-05
Murcia,2017-02-02,1.622e-05
Murcia,2017-02-18,1.63e-05
Murcia,2017-03-06,1.528e-05
Murcia,2017-03-22,1.487e-05
Murcia,2017-04-07,1.5060000000000001e-05
Murcia,2017-04-23,1.6800000000000002e-05
Murcia,2017-05-09,1.851e-05
Murcia,2017-05-25,1.561e-05
Murcia,2017-06-10,1.4449999999999999e-05
Murcia,2017-06-26,1.818e-05
Murcia,2017-07-12,1.656e-05
Murcia,2017-07-28,1.856e-05
Murcia,2017-08-13,1.929e-05
Murcia,2017-08-29,2.1410000000000003e-05
Murcia,2017-09-14,1.739e-05
Murcia,2017-09-30,1.818e-05
Murcia,2017-10-16,1.891e-05
Murcia,2017-11-01,2.063e-05
Murcia,2017-11-17,1.843e-05
Murcia,2017-12-03,2.062e-05
Murcia,2017-12-19,1.9670000000000003e-05
Murcia,2018-01-01,1.9070000000000002e-05
Murcia,2018-01-17,1.673e-05
Murcia,2018-02-02,1.77e-05
Murcia,2018-02-18,1.604e-05
Murcia,2018-03-06,1.636e-05
Murcia,2018-03-22,1.5870000000000002e-05
Murcia,2018-04-07,1.681e-05
Murcia,2018-04-23,1.628e-05
Murcia,2018-05-09,1.5110000000000003e-05
Murcia,2018-05-25,1.552e-05
Murcia,2018-06-10,1.4660000000000002e-05
Murcia,2018-06-26,1.7680000000000004e-05
Murcia,2018-07-12,1.539e-05
Murcia,2018-07-28,1.704e-05
Murcia,2018-08-13,2.1560000000000004e-05
Murcia,2018-08-29,1.911e-05
Murcia,2018-09-14,1.929e-05
Murcia,2018-09-30,1.588e-05
Murcia,2018-10-16,1.59e-05
Murcia,2018-11-01,2.123e-05
Murcia,2018-11-17,1.824e-05
Murcia,2018-12-03,2.122e-05
Murcia,2018-12-19,2.182e-05
Murcia,2019-01-01,2.182e-05
Murcia,2019-01-17,1.75e-05
Murcia,2019-02-02,1.9600000000000002e-05
Murcia,2019-02-18,1.863e-05
Murcia,2019-03-06,1.624e-05
Murcia,2019-03-22,1.649e-05
Murcia,2019-04-07,1.603e-05
Murcia,2019-04-23,1.554e-05
Murcia,2019-05-09,1.517e-05
Murcia,2019-05-25,1.5640000000000003e-05
Murcia,2019-06-10,1.394e-05
Murcia,2019-06-26,1.7910000000000003e-05
Murcia,2019-07-12,1.959e-05
Murcia,2019-07-28,1.4570000000000001e-05
Murcia,2019-08-13,1.6100000000000002e-05
Murcia,2019-08-29,1.932e-05
Murcia,2019-09-14,1.862e-05
Murcia,2019-09-30,1.56e-05
Murcia,2019-10-16,1.675e-05
Murcia,2019-11-01,1.841e-05
Murcia,2019-11-17,1.872e-05
Murcia,2019-12-03,1.849e-05
Murcia,2019-12-19,2.125e-05
Murcia,2020-01-01,1.649e-05
Murcia,2020-01-17,1.5570000000000002e-05
Murcia,2020-02-02,1.62e-05
Murcia,2020-02-18,1.4030000000000001e-05
Murcia,2020-03-05,1.626e-05
Murcia,2020-03-21,1.414e-05
Murcia,2020-04-06,1.794e-05
Murcia,2020-04-22,1.878e-05
Murcia,2020-05-08,1.52e-05
Murcia,2020-05-24,1.4160000000000002e-05
Murcia,2020-06-09,1.6910000000000002e-05
Murcia,2020-06-25,1.679e-05
Murcia,2020-07-11,1.7230000000000003e-05
Murcia,2020-07-27,1.689e-05
Murcia,2020-08-12,1.787e-05
Murcia,2020-08-28,1.5010000000000002e-05
Murcia,2020-09-13,1.701e-05
Murcia,2020-09-29,1.523e-05
Murcia,2020-10-15,1.983e-05
Murcia,2020-10-31,1.743e-05
Murcia,2020-11-16,1.569e-05
Murcia,2020-12-02,1.9350000000000003e-05
Murcia,2020-12-18,1.994e-05
Murcia,2021-01-01,1.665e-05
Murcia,2021-01-17,1.538e-05
Murcia,2021-02-02,1.755e-05
Murcia,2021-02-18,1.447e-05
Murcia,2021-03-06,1.202e-05
Murcia,2021-03-22,1.689e-05
Murcia,2021-04-07,1.5790000000000003e-05
Murcia,2021-04-23,1.427e-05
Murcia,2021-05-09,1.5870000000000002e-05
Murcia,2021-05-25,1.5759999999999998e-05
Murcia,2021-06-10,1.6289999999999998e-05
Murcia,2021-06-26,1.5320000000000002e-05
Murcia,2021-07-12,1.7199999999999998e-05
Murcia,2021-07-28,1.858e-05
Murcia,2021-08-13,1.742e-05
Murcia,2021-08-29,1.803e-05
Murcia,2021-09-14,1.6760000000000002e-05
Murcia,2021-09-30,1.573e-05
Murcia,2021-10-16,1.8900000000000002e-05
Murcia,2021-11-01,1.895e-05
Murcia,2021-11-17,2.0940000000000003e-05
Murcia,2021-12-03,1.9980000000000002e-05
Murcia,2021-12-19,1.921e-05
Murcia,2022-01-01,1.921e-05
Murcia,2022-01-17,1.913e-05
Murcia,2022-02-02,1.412e-05
Murcia,2022-02-18,1.5090000000000001e-05
Murcia,2022-03-06,1.805e-05
Murcia,2022-03-22,1.6850000000000003e-05
Murcia,2022-04-07,1.834e-05
Murcia,2022-04-23,1.6669999999999998e-05
Murcia,2022-05-09,1.6669999999999998e-05
Murcia,2022-05-25,1.8360000000000004e-05
Murcia,2022-06-10,1.793e-05
Murcia,2022-06-26,1.9260000000000002e-05
Murcia,2022-07-12,1.8010000000000002e-05
Murcia,2022-07-28,1.76e-05
Murcia,2022-08-13,2.0130000000000002e-05
Murcia,2022-08-29,1.944e-05
Murcia,2022-09-14,1.7480000000000002e-05
Murcia,2022-09-30,1.841e-05
Murcia,2022-10-16,1.78e-05
Murcia,2022-11-01,1.9350000000000003e-05
Murcia,2022-11-17,1.812e-05
Murcia,2022-12-03,2.4690000000000002e-05
Murcia,2022-12-19,1.9900000000000003e-05
Murcia,2023-01-01,2.1320000000000003e-05
Murcia,2023-01-17,2.0300000000000002e-05
Murcia,2023-02-02,2.0150000000000002e-05
Murcia,2023-02-18,1.845e-05
Murcia,2023-03-06,1.872e-05
Murcia,2023-03-22,1.485e-05
Murcia,2023-04-07,1.879e-05
Murcia,2023-04-23,1.847e-05
Murcia,2023-05-09,1.7760000000000003e-05
Murcia,2023-05-25,1.613e-05
Murcia,2023-06-10,1.901e-05
Murcia,2023-06-26,1.726e-05
Murcia,2023-07-12,1.989e-05
Murcia,2023-07-28,1.759e-05
Murcia,2023-08-13,1.633e-05
