Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
TFM,Murcia,37.98333,-1.13028,2017-10-16,h17v05,968.0,4372.0,0.1891,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2017-11-01,h17v05,968.0,4372.0,0.2063,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2017-11-17,h17v05,968.0,4372.0,0.1843,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2017-12-03,h17v05,968.0,4372.0,0.2062,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2017-12-19,h17v05,968.0,4372.0,0.1967,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-01-01,h17v05,968.0,4372.0,0.1907,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-01-17,h17v05,968.0,4372.0,0.1673,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-02-02,h17v05,968.0,4372.0,0.177,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-02-18,h17v05,968.0,4372.0,0.1604,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-03-06,h17v05,968.0,4372.0,0.1636,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-03-22,h17v05,968.0,4372.0,0.1587,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-04-07,h17v05,968.0,4372.0,0.1681,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-04-23,h17v05,968.0,4372.0,0.1628,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-05-09,h17v05,968.0,4372.0,0.1511,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-05-25,h17v05,968.0,4372.0,0.1552,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-06-10,h17v05,968.0,4372.0,0.1466,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-06-26,h17v05,968.0,4372.0,0.1768,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-07-12,h17v05,968.0,4372.0,0.1539,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-07-28,h17v05,968.0,4372.0,0.1704,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-08-13,h17v05,968.0,4372.0,0.2156,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-08-29,h17v05,968.0,4372.0,0.1911,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-09-14,h17v05,968.0,4372.0,0.1929,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-09-30,h17v05,968.0,4372.0,0.1588,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-10-16,h17v05,968.0,4372.0,0.159,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-11-01,h17v05,968.0,4372.0,0.2123,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-11-17,h17v05,968.0,4372.0,0.1824,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-12-03,h17v05,968.0,4372.0,0.2122,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2018-12-19,h17v05,968.0,4372.0,0.2182,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-01-01,h17v05,968.0,4372.0,0.2182,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-01-17,h17v05,968.0,4372.0,0.175,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-02-02,h17v05,968.0,4372.0,0.196,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-02-18,h17v05,968.0,4372.0,0.1863,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-03-06,h17v05,968.0,4372.0,0.1624,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-03-22,h17v05,968.0,4372.0,0.1649,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-04-07,h17v05,968.0,4372.0,0.1603,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-04-23,h17v05,968.0,4372.0,0.1554,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-05-09,h17v05,968.0,4372.0,0.1517,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-05-25,h17v05,968.0,4372.0,0.1564,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-06-10,h17v05,968.0,4372.0,0.1394,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-06-26,h17v05,968.0,4372.0,0.1791,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-07-12,h17v05,968.0,4372.0,0.1959,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-07-28,h17v05,968.0,4372.0,0.1457,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-08-13,h17v05,968.0,4372.0,0.161,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-08-29,h17v05,968.0,4372.0,0.1932,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-09-14,h17v05,968.0,4372.0,0.1862,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-09-30,h17v05,968.0,4372.0,0.156,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-10-16,h17v05,968.0,4372.0,0.1675,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-11-01,h17v05,968.0,4372.0,0.1841,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-11-17,h17v05,968.0,4372.0,0.1872,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-12-03,h17v05,968.0,4372.0,0.1849,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2019-12-19,h17v05,968.0,4372.0,0.2125,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-01-01,h17v05,968.0,4372.0,0.1649,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-01-17,h17v05,968.0,4372.0,0.1557,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-02-02,h17v05,968.0,4372.0,0.162,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-02-18,h17v05,968.0,4372.0,0.1403,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-03-05,h17v05,968.0,4372.0,0.1626,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-03-21,h17v05,968.0,4372.0,0.1414,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-04-06,h17v05,968.0,4372.0,0.1794,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-04-22,h17v05,968.0,4372.0,0.1878,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-05-08,h17v05,968.0,4372.0,0.152,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-05-24,h17v05,968.0,4372.0,0.1416,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-06-09,h17v05,968.0,4372.0,0.1691,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-06-25,h17v05,968.0,4372.0,0.1679,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-07-11,h17v05,968.0,4372.0,0.1723,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-07-27,h17v05,968.0,4372.0,0.1689,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-08-12,h17v05,968.0,4372.0,0.1787,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-08-28,h17v05,968.0,4372.0,0.1501,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-09-13,h17v05,968.0,4372.0,0.1701,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-09-29,h17v05,968.0,4372.0,0.1523,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-10-15,h17v05,968.0,4372.0,0.1983,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-10-31,h17v05,968.0,4372.0,0.1743,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-11-16,h17v05,968.0,4372.0,0.1569,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-12-02,h17v05,968.0,4372.0,0.1935,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2020-12-18,h17v05,968.0,4372.0,0.1994,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-01-01,h17v05,968.0,4372.0,0.1665,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-01-17,h17v05,968.0,4372.0,0.1538,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-02-02,h17v05,968.0,4372.0,0.1755,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-02-18,h17v05,968.0,4372.0,0.1447,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-03-06,h17v05,968.0,4372.0,0.1202,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-03-22,h17v05,968.0,4372.0,0.1689,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-04-07,h17v05,968.0,4372.0,0.1579,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-04-23,h17v05,968.0,4372.0,0.1427,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-05-09,h17v05,968.0,4372.0,0.1587,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-05-25,h17v05,968.0,4372.0,0.1576,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-06-10,h17v05,968.0,4372.0,0.1629,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-06-26,h17v05,968.0,4372.0,0.1532,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-07-12,h17v05,968.0,4372.0,0.172,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-07-28,h17v05,968.0,4372.0,0.1858,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-08-13,h17v05,968.0,4372.0,0.1742,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-08-29,h17v05,968.0,4372.0,0.1803,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-09-14,h17v05,968.0,4372.0,0.1676,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-09-30,h17v05,968.0,4372.0,0.1573,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-10-16,h17v05,968.0,4372.0,0.189,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-11-01,h17v05,968.0,4372.0,0.1895,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-11-17,h17v05,968.0,4372.0,0.2094,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,Murcia,37.98333,-1.13028,2021-12-03,h17v05,968.0,4372.0,0.1998,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
